start_date,time,geo_join_id,neighborhood,data_value,message
2010-12-01,Winter 2010-11,101,Kingsbridge - Riverdale,5.31,
2014-12-01,Winter 2014-15,101,Kingsbridge - Riverdale,1,
2008-12-01,Winter 2008-09,101,Kingsbridge - Riverdale,6.62,
2015-12-01,Winter 2015-16,101,Kingsbridge - Riverdale,0.3,
2013-12-01,Winter 2013-14,101,Kingsbridge - Riverdale,1.71,
2009-12-01,Winter 2009-10,101,Kingsbridge - Riverdale,4.16,
2011-12-01,Winter 2011-12,101,Kingsbridge - Riverdale,3.71,
2012-12-01,Winter 2012-13,101,Kingsbridge - Riverdale,2.23,
2014-12-01,Winter 2014-15,102,Northeast Bronx,1.11,
2008-12-01,Winter 2008-09,102,Northeast Bronx,5.38,
2009-12-01,Winter 2009-10,102,Northeast Bronx,3.37,
2012-12-01,Winter 2012-13,102,Northeast Bronx,1.53,
2010-12-01,Winter 2010-11,102,Northeast Bronx,4.25,
2011-12-01,Winter 2011-12,102,Northeast Bronx,2.8,
2013-12-01,Winter 2013-14,102,Northeast Bronx,1.61,
2015-12-01,Winter 2015-16,102,Northeast Bronx,0.29,
2015-12-01,Winter 2015-16,103,Fordham - Bronx Pk,0.46,
2008-12-01,Winter 2008-09,103,Fordham - Bronx Pk,9.48,
2011-12-01,Winter 2011-12,103,Fordham - Bronx Pk,5.06,
2012-12-01,Winter 2012-13,103,Fordham - Bronx Pk,3.15,
2009-12-01,Winter 2009-10,103,Fordham - Bronx Pk,6.03,
2013-12-01,Winter 2013-14,103,Fordham - Bronx Pk,2.71,
2010-12-01,Winter 2010-11,103,Fordham - Bronx Pk,7.67,
2014-12-01,Winter 2014-15,103,Fordham - Bronx Pk,1.54,
2011-12-01,Winter 2011-12,104,Pelham - Throgs Neck,2.5,
2015-12-01,Winter 2015-16,104,Pelham - Throgs Neck,0.28,
2009-12-01,Winter 2009-10,104,Pelham - Throgs Neck,3.34,
2013-12-01,Winter 2013-14,104,Pelham - Throgs Neck,1.84,
2014-12-01,Winter 2014-15,104,Pelham - Throgs Neck,0.96,
2012-12-01,Winter 2012-13,104,Pelham - Throgs Neck,1.54,
2008-12-01,Winter 2008-09,104,Pelham - Throgs Neck,5.15,
2010-12-01,Winter 2010-11,104,Pelham - Throgs Neck,4.27,
2009-12-01,Winter 2009-10,105,Crotona -Tremont,6.1,
2015-12-01,Winter 2015-16,105,Crotona -Tremont,0.43,
2011-12-01,Winter 2011-12,105,Crotona -Tremont,4.92,
2013-12-01,Winter 2013-14,105,Crotona -Tremont,2.86,
2008-12-01,Winter 2008-09,105,Crotona -Tremont,9.36,
2010-12-01,Winter 2010-11,105,Crotona -Tremont,7.79,
2012-12-01,Winter 2012-13,105,Crotona -Tremont,3.28,
