report_id,title,indicator_id,data_field_name,start_date,end_date,time_type,time,geo_entity_id,geo_join_id,geo_type,neighborhood,data_value,message
73,Housing and Health ,1204,Asth1204,2013-01-01,2013-12-31,year,2013,101,101,UHF42,Kingsbridge - Riverdale,17.7,
73,Housing and Health ,755,Chil755,2013-01-01,2017-12-31,year,2013-17,101,101,UHF42,Kingsbridge - Riverdale,15.3,
73,Housing and Health ,777,Chil777,2018-01-01,2018-12-31,year,2018,101,101,UHF42,Kingsbridge - Riverdale,6.9,
73,Housing and Health ,76,Home76,2017-01-01,2017-12-31,year,2017,101,101,UHF42,Kingsbridge - Riverdale,16.9,
73,Housing and Health ,716,Carb716,2014-01-01,2016-12-31,year,2014-2016,101,101,UHF42,Kingsbridge - Riverdale,9.5,Estimate is based on small numbers so should be interpreted with caution.
73,Housing and Health ,1248,Rent1248,2017-01-01,2017-12-31,year,2017,101,101,UHF42,Kingsbridge - Riverdale,75.5,Estimate is based on small numbers so should be interpreted with caution.
73,Housing and Health ,781,Hous781,2017-01-01,2017-12-31,year,2017,101,101,UHF42,Kingsbridge - Riverdale,89,
73,Housing and Health ,76,Home76,2002-01-01,2002-12-31,year,2002,101,101,UHF42,Kingsbridge - Riverdale,20.3,
73,Housing and Health ,94,Home94,2002-01-01,2002-12-31,year,2002,101,101,UHF42,Kingsbridge - Riverdale,29.1,
73,Housing and Health ,76,Home76,2005-01-01,2005-12-31,year,2005,101,101,UHF42,Kingsbridge - Riverdale,20.6,
73,Housing and Health ,90,Home90,1999-01-01,1999-12-31,year,1999,101,101,UHF42,Kingsbridge - Riverdale,9.3,
73,Housing and Health ,245,Home245,2008-01-01,2008-12-31,year,2008,101,101,UHF42,Kingsbridge - Riverdale,37.9,
73,Housing and Health ,292,Adul292,2006-01-01,2006-12-31,year,2006,101,101,UHF42,Kingsbridge - Riverdale,39.1,
73,Housing and Health ,292,Adul292,2010-01-01,2010-12-31,year,2010,101,101,UHF42,Kingsbridge - Riverdale,29.1,
73,Housing and Health ,540,Heat540,2007-01-01,2007-12-31,year,2007,101,101,UHF42,Kingsbridge - Riverdale,5,Estimate is based on small numbers so should be interpreted with caution.
73,Housing and Health ,25,Crow25,2009-01-01,2013-12-31,year,2009-13,101,101,UHF42,Kingsbridge - Riverdale,5.93,
73,Housing and Health ,777,Chil777,2011-01-01,2011-12-31,year,2011,101,101,UHF42,Kingsbridge - Riverdale,18.1,
73,Housing and Health ,777,Chil777,2005-01-01,2005-12-31,year,2005,101,101,UHF42,Kingsbridge - Riverdale,71.9,
73,Housing and Health ,777,Chil777,2006-01-01,2006-12-31,year,2006,101,101,UHF42,Kingsbridge - Riverdale,60.8,
73,Housing and Health ,540,Heat540,2015-01-01,2015-12-31,year,2015,101,101,UHF42,Kingsbridge - Riverdale,0,Estimate is based on small numbers so should be interpreted with caution.
73,Housing and Health ,1201,Asth1201,2006-01-01,2006-12-31,year,2006,101,101,UHF42,Kingsbridge - Riverdale,22.4,
73,Housing and Health ,1201,Asth1201,2008-01-01,2008-12-31,year,2008,101,101,UHF42,Kingsbridge - Riverdale,25,
73,Housing and Health ,1201,Asth1201,2009-01-01,2009-12-31,year,2009,101,101,UHF42,Kingsbridge - Riverdale,25.8,
73,Housing and Health ,1201,Asth1201,2013-01-01,2013-12-31,year,2013,101,101,UHF42,Kingsbridge - Riverdale,38.3,
73,Housing and Health ,1204,Asth1204,2012-01-01,2012-12-31,year,2012,101,101,UHF42,Kingsbridge - Riverdale,20.6,
73,Housing and Health ,1204,Asth1204,2016-01-01,2016-12-31,year,2016,101,101,UHF42,Kingsbridge - Riverdale,10.8,
73,Housing and Health ,777,Chil777,2017-01-01,2017-12-31,year,2017,101,101,UHF42,Kingsbridge - Riverdale,6.3,
73,Housing and Health ,25,Crow25,2013-01-01,2017-12-31,year,2013-17,101,101,UHF42,Kingsbridge - Riverdale,6.78,
73,Housing and Health ,78,Pre-78,2017-01-01,2017-12-31,year,2017,101,101,UHF42,Kingsbridge - Riverdale,5.9,Estimate is based on small numbers so should be interpreted with caution.
73,Housing and Health ,781,Hous781,2014-01-01,2014-12-31,year,2014,101,101,UHF42,Kingsbridge - Riverdale,90.6,
73,Housing and Health ,80,Home80,2002-01-01,2002-12-31,year,2002,102,102,UHF42,Northeast Bronx,21.3,
73,Housing and Health ,80,Home80,2005-01-01,2005-12-31,year,2005,102,102,UHF42,Northeast Bronx,20.3,
73,Housing and Health ,245,Home245,2008-01-01,2008-12-31,year,2008,102,102,UHF42,Northeast Bronx,35.4,
73,Housing and Health ,292,Adul292,2008-01-01,2008-12-31,year,2008,102,102,UHF42,Northeast Bronx,22.4,
73,Housing and Health ,292,Adul292,2009-01-01,2009-12-31,year,2009,102,102,UHF42,Northeast Bronx,24.2,
73,Housing and Health ,292,Adul292,2010-01-01,2010-12-31,year,2010,102,102,UHF42,Northeast Bronx,20.5,
73,Housing and Health ,540,Heat540,2002-01-01,2002-12-31,year,2002,102,102,UHF42,Northeast Bronx,2.8,Estimate is based on small numbers so should be interpreted with caution.
73,Housing and Health ,540,Heat540,2003-01-01,2003-12-31,year,2003,102,102,UHF42,Northeast Bronx,2.3,Estimate is based on small numbers so should be interpreted with caution.
73,Housing and Health ,25,Crow25,2009-01-01,2013-12-31,year,2009-13,102,102,UHF42,Northeast Bronx,6.48,
73,Housing and Health ,777,Chil777,2010-01-01,2010-12-31,year,2010,102,102,UHF42,Northeast Bronx,34.7,
73,Housing and Health ,777,Chil777,2013-01-01,2013-12-31,year,2013,102,102,UHF42,Northeast Bronx,18.6,
73,Housing and Health ,755,Chil755,2011-01-01,2015-12-31,other,2011-15,102,102,UHF42,Northeast Bronx,21.42,
73,Housing and Health ,25,Crow25,2010-01-01,2014-12-31,other,2010-14,102,102,UHF42,Northeast Bronx,6.34,
73,Housing and Health ,25,Crow25,2012-01-01,2016-12-31,other,2012-16,102,102,UHF42,Northeast Bronx,7.68,
73,Housing and Health ,540,Heat540,2014-01-01,2014-12-31,year,2014,102,102,UHF42,Northeast Bronx,0,Estimate is based on small numbers so should be interpreted with caution.
73,Housing and Health ,540,Heat540,2015-01-01,2015-12-31,year,2015,102,102,UHF42,Northeast Bronx,2.4,Estimate is based on small numbers so should be interpreted with caution.
73,Housing and Health ,1201,Asth1201,2006-01-01,2006-12-31,year,2006,102,102,UHF42,Northeast Bronx,39.9,
73,Housing and Health ,1201,Asth1201,2007-01-01,2007-12-31,year,2007,102,102,UHF42,Northeast Bronx,39.6,
73,Housing and Health ,1201,Asth1201,2009-01-01,2009-12-31,year,2009,102,102,UHF42,Northeast Bronx,38.1,
73,Housing and Health ,1201,Asth1201,2011-01-01,2011-12-31,year,2011,102,102,UHF42,Northeast Bronx,44.7,
73,Housing and Health ,1201,Asth1201,2015-01-01,2015-12-31,year,2015,102,102,UHF42,Northeast Bronx,48.8,
73,Housing and Health ,1204,Asth1204,2006-01-01,2006-12-31,year,2006,102,102,UHF42,Northeast Bronx,29.8,
73,Housing and Health ,1204,Asth1204,2012-01-01,2012-12-31,year,2012,102,102,UHF42,Northeast Bronx,32.5,
73,Housing and Health ,1204,Asth1204,2013-01-01,2013-12-31,year,2013,102,102,UHF42,Northeast Bronx,26.7,
73,Housing and Health ,777,Chil777,2018-01-01,2018-12-31,year,2018,102,102,UHF42,Northeast Bronx,12.4,
73,Housing and Health ,781,Hous781,2017-01-01,2017-12-31,year,2017,102,102,UHF42,Northeast Bronx,87.1,Estimate is based on small numbers so should be interpreted with caution.
73,Housing and Health ,94,Home94,2002-01-01,2002-12-31,year,2002,102,102,UHF42,Northeast Bronx,15,
73,Housing and Health ,90,Home90,2005-01-01,2005-12-31,year,2005,102,102,UHF42,Northeast Bronx,17.5,
73,Housing and Health ,292,Adul292,2004-01-01,2004-12-31,year,2004,102,102,UHF42,Northeast Bronx,29.3,
73,Housing and Health ,540,Heat540,2004-01-01,2004-12-31,year,2004,102,102,UHF42,Northeast Bronx,0.6,Estimate is based on small numbers so should be interpreted with caution.
73,Housing and Health ,540,Heat540,2006-01-01,2006-12-31,year,2006,102,102,UHF42,Northeast Bronx,6,Estimate is based on small numbers so should be interpreted with caution.
73,Housing and Health ,540,Heat540,2009-01-01,2009-12-31,year,2009,102,102,UHF42,Northeast Bronx,1.8,Estimate is based on small numbers so should be interpreted with caution.
73,Housing and Health ,540,Heat540,2011-01-01,2011-12-31,year,2011,102,102,UHF42,Northeast Bronx,10.5,
73,Housing and Health ,540,Heat540,2013-01-01,2013-12-31,year,2013,102,102,UHF42,Northeast Bronx,1.8,Estimate is based on small numbers so should be interpreted with caution.
73,Housing and Health ,716,Carb716,2011-01-01,2013-12-31,quarter,2011-2013,102,102,UHF42,Northeast Bronx,1.1,Estimate is based on small numbers so should be interpreted with caution.
73,Housing and Health ,777,Chil777,2014-01-01,2014-12-31,year,2014,102,102,UHF42,Northeast Bronx,18.6,
73,Housing and Health ,777,Chil777,2005-01-01,2005-12-31,year,2005,102,102,UHF42,Northeast Bronx,121.6,
73,Housing and Health ,777,Chil777,2006-01-01,2006-12-31,year,2006,102,102,UHF42,Northeast Bronx,103.5,
73,Housing and Health ,777,Chil777,2007-01-01,2007-12-31,year,2007,102,102,UHF42,Northeast Bronx,89.5,
73,Housing and Health ,777,Chil777,2008-01-01,2008-12-31,year,2008,102,102,UHF42,Northeast Bronx,57.3,
73,Housing and Health ,777,Chil777,2009-01-01,2009-12-31,year,2009,102,102,UHF42,Northeast Bronx,36.5,
73,Housing and Health ,777,Chil777,2015-01-01,2015-12-31,year,2015,102,102,UHF42,Northeast Bronx,16.2,
73,Housing and Health ,25,Crow25,2011-01-01,2015-12-31,other,2011-15,102,102,UHF42,Northeast Bronx,7.25,
73,Housing and Health ,755,Chil755,2012-01-01,2016-12-31,other,2012-16,102,102,UHF42,Northeast Bronx,24.64,
73,Housing and Health ,1201,Asth1201,2005-01-01,2005-12-31,year,2005,102,102,UHF42,Northeast Bronx,42.7,
73,Housing and Health ,1201,Asth1201,2008-01-01,2008-12-31,year,2008,102,102,UHF42,Northeast Bronx,43.5,
73,Housing and Health ,1201,Asth1201,2014-01-01,2014-12-31,year,2014,102,102,UHF42,Northeast Bronx,56.6,
73,Housing and Health ,1201,Asth1201,2016-01-01,2016-12-31,year,2016,102,102,UHF42,Northeast Bronx,42.4,
73,Housing and Health ,1204,Asth1204,2010-01-01,2010-12-31,year,2010,102,102,UHF42,Northeast Bronx,33.5,
73,Housing and Health ,777,Chil777,2017-01-01,2017-12-31,year,2017,102,102,UHF42,Northeast Bronx,12.1,
73,Housing and Health ,755,Chil755,2013-01-01,2017-12-31,year,2013-17,102,102,UHF42,Northeast Bronx,24.3,
73,Housing and Health ,90,Home90,2017-01-01,2017-12-31,year,2017,102,102,UHF42,Northeast Bronx,18.3,Estimate is based on small numbers so should be interpreted with caution.
73,Housing and Health ,78,Pre-78,2017-01-01,2017-12-31,year,2017,102,102,UHF42,Northeast Bronx,4.9,Estimate is based on small numbers so should be interpreted with caution.
73,Housing and Health ,716,Carb716,2014-01-01,2016-12-31,year,2014-2016,102,102,UHF42,Northeast Bronx,1.5,Estimate is based on small numbers so should be interpreted with caution.
73,Housing and Health ,245,Home245,2017-01-01,2017-12-31,year,2017,102,102,UHF42,Northeast Bronx,28.9,
73,Housing and Health ,1248,Rent1248,2017-01-01,2017-12-31,year,2017,102,102,UHF42,Northeast Bronx,67.3,Estimate is based on small numbers so should be interpreted with caution.
73,Housing and Health ,76,Home76,2002-01-01,2002-12-31,year,2002,102,102,UHF42,Northeast Bronx,16.4,
73,Housing and Health ,76,Home76,2005-01-01,2005-12-31,year,2005,102,102,UHF42,Northeast Bronx,14.9,
73,Housing and Health ,90,Home90,1999-01-01,1999-12-31,year,1999,102,102,UHF42,Northeast Bronx,11.4,
73,Housing and Health ,76,Home76,2008-01-01,2008-12-31,year,2008,102,102,UHF42,Northeast Bronx,14.2,
73,Housing and Health ,90,Home90,2008-01-01,2008-12-31,year,2008,102,102,UHF42,Northeast Bronx,21,
73,Housing and Health ,292,Adul292,2006-01-01,2006-12-31,year,2006,102,102,UHF42,Northeast Bronx,30.3,
73,Housing and Health ,540,Heat540,2005-01-01,2005-12-31,year,2005,102,102,UHF42,Northeast Bronx,4.1,Estimate is based on small numbers so should be interpreted with caution.
73,Housing and Health ,540,Heat540,2012-01-01,2012-12-31,year,2012,102,102,UHF42,Northeast Bronx,4.6,Estimate is based on small numbers so should be interpreted with caution.
73,Housing and Health ,292,Adul292,2013-01-01,2013-12-31,year,2013,102,102,UHF42,Northeast Bronx,18.2,
73,Housing and Health ,777,Chil777,2016-01-01,2016-12-31,year,2016,102,102,UHF42,Northeast Bronx,14.3,
73,Housing and Health ,1204,Asth1204,2005-01-01,2005-12-31,year,2005,102,102,UHF42,Northeast Bronx,27.7,
73,Housing and Health ,1204,Asth1204,2009-01-01,2009-12-31,year,2009,102,102,UHF42,Northeast Bronx,39.9,
73,Housing and Health ,1204,Asth1204,2011-01-01,2011-12-31,year,2011,102,102,UHF42,Northeast Bronx,29.7,
73,Housing and Health ,76,Home76,2017-01-01,2017-12-31,year,2017,102,102,UHF42,Northeast Bronx,15.2,Estimate is based on small numbers so should be interpreted with caution.
73,Housing and Health ,80,Home80,2017-01-01,2017-12-31,year,2017,102,102,UHF42,Northeast Bronx,14.4,
73,Housing and Health ,94,Home94,2017-01-01,2017-12-31,year,2017,102,102,UHF42,Northeast Bronx,26.8,
73,Housing and Health ,781,Hous781,2014-01-01,2014-12-31,year,2014,102,102,UHF42,Northeast Bronx,88,
73,Housing and Health ,90,Home90,2002-01-01,2002-12-31,year,2002,102,102,UHF42,Northeast Bronx,15.7,
73,Housing and Health ,94,Home94,2005-01-01,2005-12-31,year,2005,102,102,UHF42,Northeast Bronx,18.3,
73,Housing and Health ,80,Home80,2008-01-01,2008-12-31,year,2008,102,102,UHF42,Northeast Bronx,23.1,
73,Housing and Health ,94,Home94,2008-01-01,2008-12-31,year,2008,102,102,UHF42,Northeast Bronx,26.6,
73,Housing and Health ,292,Adul292,2003-01-01,2003-12-31,year,2003,102,102,UHF42,Northeast Bronx,28.1,
73,Housing and Health ,540,Heat540,2000-01-01,2000-12-31,year,2000,102,102,UHF42,Northeast Bronx,1.1,Estimate is based on small numbers so should be interpreted with caution.
73,Housing and Health ,540,Heat540,2001-01-01,2001-12-31,year,2001,102,102,UHF42,Northeast Bronx,2.3,Estimate is based on small numbers so should be interpreted with caution.
73,Housing and Health ,540,Heat540,2007-01-01,2007-12-31,year,2007,102,102,UHF42,Northeast Bronx,4.2,Estimate is based on small numbers so should be interpreted with caution.
73,Housing and Health ,540,Heat540,2008-01-01,2008-12-31,year,2008,102,102,UHF42,Northeast Bronx,4.2,Estimate is based on small numbers so should be interpreted with caution.
73,Housing and Health ,540,Heat540,2010-01-01,2010-12-31,year,2010,102,102,UHF42,Northeast Bronx,3.6,Estimate is based on small numbers so should be interpreted with caution.
73,Housing and Health ,292,Adul292,2011-01-01,2011-12-31,year,2011,102,102,UHF42,Northeast Bronx,17.2,
73,Housing and Health ,625,Adul625,2012-01-01,2012-12-31,year,2012,102,102,UHF42,Northeast Bronx,8.9,Estimate is based on small numbers so should be interpreted with caution.
73,Housing and Health ,755,Chil755,2009-01-01,2013-12-31,year,2009-13,102,102,UHF42,Northeast Bronx,24.41,
73,Housing and Health ,777,Chil777,2011-01-01,2011-12-31,year,2011,102,102,UHF42,Northeast Bronx,26.4,
73,Housing and Health ,777,Chil777,2012-01-01,2012-12-31,year,2012,102,102,UHF42,Northeast Bronx,19.7,
73,Housing and Health ,755,Chil755,2010-01-01,2014-12-31,other,2010-14,102,102,UHF42,Northeast Bronx,22.31,
73,Housing and Health ,1201,Asth1201,2010-01-01,2010-12-31,year,2010,102,102,UHF42,Northeast Bronx,40.3,
73,Housing and Health ,1201,Asth1201,2012-01-01,2012-12-31,year,2012,102,102,UHF42,Northeast Bronx,47,
73,Housing and Health ,1201,Asth1201,2013-01-01,2013-12-31,year,2013,102,102,UHF42,Northeast Bronx,52,
73,Housing and Health ,1204,Asth1204,2007-01-01,2007-12-31,year,2007,102,102,UHF42,Northeast Bronx,29.3,
73,Housing and Health ,1204,Asth1204,2008-01-01,2008-12-31,year,2008,102,102,UHF42,Northeast Bronx,35,
73,Housing and Health ,1204,Asth1204,2014-01-01,2014-12-31,year,2014,102,102,UHF42,Northeast Bronx,30.1,
73,Housing and Health ,1204,Asth1204,2016-01-01,2016-12-31,year,2016,102,102,UHF42,Northeast Bronx,18,
73,Housing and Health ,25,Crow25,2013-01-01,2017-12-31,year,2013-17,102,102,UHF42,Northeast Bronx,7.81,
73,Housing and Health ,777,Chil777,2019-01-01,2019-12-31,year,2019,102,102,UHF42,Northeast Bronx,9.5,
73,Housing and Health ,90,Home90,2005-01-01,2005-12-31,year,2005,103,103,UHF42,Fordham - Bronx Pk,21.6,
73,Housing and Health ,76,Home76,2008-01-01,2008-12-31,year,2008,103,103,UHF42,Fordham - Bronx Pk,24.1,
73,Housing and Health ,292,Adul292,2008-01-01,2008-12-31,year,2008,103,103,UHF42,Fordham - Bronx Pk,31.1,
73,Housing and Health ,540,Heat540,2005-01-01,2005-12-31,year,2005,103,103,UHF42,Fordham - Bronx Pk,3.3,Estimate is based on small numbers so should be interpreted with caution.
73,Housing and Health ,540,Heat540,2008-01-01,2008-12-31,year,2008,103,103,UHF42,Fordham - Bronx Pk,2.7,Estimate is based on small numbers so should be interpreted with caution.
73,Housing and Health ,540,Heat540,2010-01-01,2010-12-31,year,2010,103,103,UHF42,Fordham - Bronx Pk,3.8,Estimate is based on small numbers so should be interpreted with caution.
73,Housing and Health ,540,Heat540,2013-01-01,2013-12-31,year,2013,103,103,UHF42,Fordham - Bronx Pk,4.3,Estimate is based on small numbers so should be interpreted with caution.
73,Housing and Health ,777,Chil777,2014-01-01,2014-12-31,year,2014,103,103,UHF42,Fordham - Bronx Pk,22.2,
73,Housing and Health ,777,Chil777,2006-01-01,2006-12-31,year,2006,103,103,UHF42,Fordham - Bronx Pk,109.7,
73,Housing and Health ,777,Chil777,2007-01-01,2007-12-31,year,2007,103,103,UHF42,Fordham - Bronx Pk,97,
73,Housing and Health ,25,Crow25,2010-01-01,2014-12-31,other,2010-14,103,103,UHF42,Fordham - Bronx Pk,15.23,
