geo_join_id,neighborhood,data_value,message
404,Bayside - Little Neck,4.9,
203,Bedford Stuyvesant - Crown Heights,68.1,
209,Bensonhurst - Bay Ridge,8.5,
206,Borough Park,9.3,
208,Canarsie - Flatlands,31.4,
302,Central Harlem - Morningside Heights,95.1,
306,Chelsea - Clinton,20.4,
210,Coney Island - Sheepshead Bay,18.2,
105,Crotona -Tremont,87.1,
202,Downtown - Heights - Slope,24.1,
207,East Flatbush - Flatbush,41.9,
303,East Harlem,111.6,
204,East New York,71.4,
403,Flushing - Clearview,7.9,
103,Fordham - Bronx Pk,64.1,
406,Fresh Meadows,12.7,
307,Gramercy Park - Murray Hill,16.5,
201,Greenpoint,19.9,
308,Greenwich Village - SoHo,6.5,
106,High Bridge - Morrisania,98.1,
107,Hunts Point - Mott Haven,104.6,
408,Jamaica,29.7,
101,Kingsbridge - Riverdale,25.8,
401,Long Island City - Astoria,21.8,
310,Lower Manhattan,19.2,
102,Northeast Bronx,48.4,
104,Pelham - Throgs Neck,44.6,
501,Port Richmond,45.6,
405,Ridgewood - Forest Hills,12.8,
410,Rockaways,39,
504,South Beach - Tottenville,9.2,
409,Southeast Queens,17.9,
407,Southwest Queens,18.6,
502,Stapleton - St. George,32,
205,Sunset Park,18.6,
309,Union Square - Lower East Side,31.6,
305,Upper East Side,6.6,
304,Upper West Side,23.2,
301,Washington Heights,32.9,
402,West Queens,14.7,
211,Williamsburg - Bushwick,67.3,
503,Willowbrook,12.9,
