report_id,title,indicator_id,data_field_name,start_date,end_date,time_type,time,geo_entity_id,geo_join_id,geo_type,neighborhood,data_value,message
77,Outdoor Air and Health,365,Fine365,2019-01-01,2019-12-31,Annual Average,Annual Average 2019,203,203,UHF42,Bedford Stuyvesant - Crown Heights,6.61,
77,Outdoor Air and Health,375,Nitr375,2020-01-01,2020-12-31,Annual Average,Annual Average 2020,203,203,UHF42,Bedford Stuyvesant - Crown Heights,17.1,
77,Outdoor Air and Health,386,Ozon386,2020-06-01,2020-08-31,Summer Seasonal,Summer 2020,203,203,UHF42,Bedford Stuyvesant - Crown Heights,29.16,
77,Outdoor Air and Health,639,PM2-639,2005-01-01,2007-12-31,other,2005-2007,203,203,UHF42,Bedford Stuyvesant - Crown Heights,80,
77,Outdoor Air and Health,648,PM2-648,2005-01-01,2007-12-31,other,2005-2007,203,203,UHF42,Bedford Stuyvesant - Crown Heights,195.4,
77,Outdoor Air and Health,651,PM2-651,2005-01-01,2007-12-31,other,2005-2007,203,203,UHF42,Bedford Stuyvesant - Crown Heights,34.3,
77,Outdoor Air and Health,655,O3-A655,2005-01-01,2007-12-31,other,2005-2007,203,203,UHF42,Bedford Stuyvesant - Crown Heights,37.9,
77,Outdoor Air and Health,657,PM2-657,2005-01-01,2007-12-31,other,2005-2007,203,203,UHF42,Bedford Stuyvesant - Crown Heights,114.4,
77,Outdoor Air and Health,657,PM2-657,2009-01-01,2011-12-31,other,2009-2011,203,203,UHF42,Bedford Stuyvesant - Crown Heights,95.4,
77,Outdoor Air and Health,648,PM2-648,2009-01-01,2011-12-31,other,2009-2011,203,203,UHF42,Bedford Stuyvesant - Crown Heights,178.4,
77,Outdoor Air and Health,650,PM2-650,2009-01-01,2011-12-31,other,2009-2011,203,203,UHF42,Bedford Stuyvesant - Crown Heights,16.3,
77,Outdoor Air and Health,639,PM2-639,2009-01-01,2011-12-31,other,2009-2011,203,203,UHF42,Bedford Stuyvesant - Crown Heights,55.9,
77,Outdoor Air and Health,383,Sulf383,2008-12-01,2009-03-01,Winter Seasonal,Winter 2008-09,203,203,UHF42,Bedford Stuyvesant - Crown Heights,4.62,
77,Outdoor Air and Health,375,Nitr375,2009-12-01,2010-12-01,Annual Average,Annual Average 2010,203,203,UHF42,Bedford Stuyvesant - Crown Heights,25.17,
77,Outdoor Air and Health,375,Nitr375,2010-12-01,2011-12-01,Annual Average,Annual Average 2011,203,203,UHF42,Bedford Stuyvesant - Crown Heights,25.3,
77,Outdoor Air and Health,375,Nitr375,2012-12-01,2013-12-01,Annual Average,Annual Average 2013,203,203,UHF42,Bedford Stuyvesant - Crown Heights,22.28,
77,Outdoor Air and Health,365,Fine365,2011-12-01,2012-12-01,Annual Average,Annual Average 2012,203,203,UHF42,Bedford Stuyvesant - Crown Heights,9.13,
77,Outdoor Air and Health,642,Boil642,2015-01-01,2015-12-31,year,2015,203,203,UHF42,Bedford Stuyvesant - Crown Heights,31.9,
77,Outdoor Air and Health,383,Sulf383,2013-12-01,2014-03-01,Winter Seasonal,Winter 2013-14,203,203,UHF42,Bedford Stuyvesant - Crown Heights,1.28,
77,Outdoor Air and Health,365,Fine365,2013-12-01,2014-12-01,Annual Average,Annual Average 2014,203,203,UHF42,Bedford Stuyvesant - Crown Heights,9.16,
77,Outdoor Air and Health,386,Ozon386,2012-06-01,2012-09-01,Summer Seasonal,Summer 2012,203,203,UHF42,Bedford Stuyvesant - Crown Heights,32.12,
77,Outdoor Air and Health,643,Traf643,2016-01-01,2016-12-31,year,2016,203,203,UHF42,Bedford Stuyvesant - Crown Heights,26.7,
77,Outdoor Air and Health,386,Ozon386,2015-06-01,2015-08-31,Summer Seasonal,Summer 2015,203,203,UHF42,Bedford Stuyvesant - Crown Heights,31.18,
77,Outdoor Air and Health,383,Sulf383,2015-12-01,2016-02-29,Winter Seasonal,Winter 2015-16,203,203,UHF42,Bedford Stuyvesant - Crown Heights,0.22,
77,Outdoor Air and Health,365,Fine365,2015-12-31,2016-12-31,Annual Average,Annual Average 2016,203,203,UHF42,Bedford Stuyvesant - Crown Heights,7.94,
77,Outdoor Air and Health,655,O3-A655,2012-01-02,2014-12-31,other,2012-2014,203,203,UHF42,Bedford Stuyvesant - Crown Heights,44.8,
77,Outdoor Air and Health,657,PM2-657,2012-01-02,2014-12-31,other,2012-2014,203,203,UHF42,Bedford Stuyvesant - Crown Heights,91.18329162,
77,Outdoor Air and Health,640,Boil640,2013-01-01,2013-12-31,year,2013,204,204,UHF42,East New York,0.1,
77,Outdoor Air and Health,646,Air 646,2005-01-01,2005-12-31,year,2005,204,204,UHF42,East New York,2.3,
77,Outdoor Air and Health,648,PM2-648,2005-01-01,2007-12-31,other,2005-2007,204,204,UHF42,East New York,175.6,
77,Outdoor Air and Health,651,PM2-651,2005-01-01,2007-12-31,other,2005-2007,204,204,UHF42,East New York,32.8,
77,Outdoor Air and Health,659,O3-A659,2005-01-01,2007-12-31,other,2005-2007,204,204,UHF42,East New York,86.4,
77,Outdoor Air and Health,644,Traf644,2005-01-01,2005-12-31,year,2005,204,204,UHF42,East New York,17.7,
77,Outdoor Air and Health,645,Traf645,2005-01-01,2005-12-31,year,2005,204,204,UHF42,East New York,2.3,
77,Outdoor Air and Health,383,Sulf383,2009-12-01,2010-03-01,Winter Seasonal,Winter 2009-10,204,204,UHF42,East New York,2.86,
77,Outdoor Air and Health,383,Sulf383,2010-12-01,2011-03-01,Winter Seasonal,Winter 2010-11,204,204,UHF42,East New York,3.36,
77,Outdoor Air and Health,375,Nitr375,2008-12-01,2009-12-01,Annual Average,Annual Average 2009,204,204,UHF42,East New York,23.9,
77,Outdoor Air and Health,375,Nitr375,2009-12-01,2010-12-01,Annual Average,Annual Average 2010,204,204,UHF42,East New York,22.49,
77,Outdoor Air and Health,375,Nitr375,2010-12-01,2011-12-01,Annual Average,Annual Average 2011,204,204,UHF42,East New York,22.9,
77,Outdoor Air and Health,365,Fine365,2012-12-01,2013-12-01,Annual Average,Annual Average 2013,204,204,UHF42,East New York,8.69,
77,Outdoor Air and Health,640,Boil640,2015-01-01,2015-12-31,year,2015,204,204,UHF42,East New York,0.1,
77,Outdoor Air and Health,386,Ozon386,2010-06-01,2010-09-01,Summer Seasonal,Summer 2010,204,204,UHF42,East New York,33.97,
77,Outdoor Air and Health,643,Traf643,2016-01-01,2016-12-31,year,2016,204,204,UHF42,East New York,19.4,
77,Outdoor Air and Health,365,Fine365,2015-12-31,2016-12-31,Annual Average,Annual Average 2016,204,204,UHF42,East New York,7.8,
77,Outdoor Air and Health,386,Ozon386,2016-05-31,2016-08-31,Summer Seasonal,Summer 2016,204,204,UHF42,East New York,34.26,
77,Outdoor Air and Health,375,Nitr375,2015-12-31,2016-12-31,Annual Average,Annual Average 2016,204,204,UHF42,East New York,18.26,
77,Outdoor Air and Health,653,O3-A653,2012-01-02,2014-12-31,other,2012-2014,204,204,UHF42,East New York,182.4,
77,Outdoor Air and Health,661,O3-A661,2012-01-02,2014-12-31,other,2012-2014,204,204,UHF42,East New York,11.7,
77,Outdoor Air and Health,652,O3-A652,2012-01-02,2014-12-31,other,2012-2014,204,204,UHF42,East New York,4,
77,Outdoor Air and Health,639,PM2-639,2012-01-02,2014-12-31,other,2012-2014,204,204,UHF42,East New York,38.56752214,
77,Outdoor Air and Health,650,PM2-650,2012-01-02,2014-12-31,other,2012-2014,204,204,UHF42,East New York,13.9632727,
77,Outdoor Air and Health,651,PM2-651,2012-01-02,2014-12-31,other,2012-2014,204,204,UHF42,East New York,16.93393312,
77,Outdoor Air and Health,657,PM2-657,2015-01-01,2017-12-31,year,2015-2017,204,204,UHF42,East New York,71.4,
77,Outdoor Air and Health,650,PM2-650,2015-01-01,2017-12-31,year,2015-2017,204,204,UHF42,East New York,13.2,
77,Outdoor Air and Health,651,PM2-651,2015-01-01,2017-12-31,year,2015-2017,204,204,UHF42,East New York,22.8,
77,Outdoor Air and Health,659,O3-A659,2015-01-01,2017-12-31,year,2015-2017,204,204,UHF42,East New York,107.8,
77,Outdoor Air and Health,652,O3-A652,2015-01-01,2017-12-31,year,2015-2017,204,204,UHF42,East New York,4.1,
77,Outdoor Air and Health,386,Ozon386,2019-06-01,2019-08-31,Summer Seasonal,Summer 2019,204,204,UHF42,East New York,32.61,
77,Outdoor Air and Health,365,Fine365,2020-01-01,2020-12-31,Annual Average,Annual Average 2020,204,204,UHF42,East New York,6.02,
77,Outdoor Air and Health,639,PM2-639,2005-01-01,2007-12-31,other,2005-2007,204,204,UHF42,East New York,64.1,
77,Outdoor Air and Health,642,Boil642,2013-01-01,2013-12-31,year,2013,204,204,UHF42,East New York,14.7,
77,Outdoor Air and Health,655,O3-A655,2005-01-01,2007-12-31,other,2005-2007,204,204,UHF42,East New York,31.4,
77,Outdoor Air and Health,657,PM2-657,2005-01-01,2007-12-31,other,2005-2007,204,204,UHF42,East New York,100.1,
77,Outdoor Air and Health,648,PM2-648,2009-01-01,2011-12-31,other,2009-2011,204,204,UHF42,East New York,153.2,
77,Outdoor Air and Health,652,O3-A652,2009-01-01,2011-12-31,other,2009-2011,204,204,UHF42,East New York,3.5,
77,Outdoor Air and Health,643,Traf643,2005-01-01,2005-12-31,year,2005,204,204,UHF42,East New York,20.1,
77,Outdoor Air and Health,383,Sulf383,2008-12-01,2009-03-01,Winter Seasonal,Winter 2008-09,204,204,UHF42,East New York,3.89,
77,Outdoor Air and Health,375,Nitr375,2011-12-01,2012-12-01,Annual Average,Annual Average 2012,204,204,UHF42,East New York,20.67,
77,Outdoor Air and Health,365,Fine365,2009-12-01,2010-12-01,Annual Average,Annual Average 2010,204,204,UHF42,East New York,9.79,
77,Outdoor Air and Health,365,Fine365,2011-12-01,2012-12-01,Annual Average,Annual Average 2012,204,204,UHF42,East New York,8.94,
77,Outdoor Air and Health,641,Boil641,2015-01-01,2015-12-31,year,2015,204,204,UHF42,East New York,0,
77,Outdoor Air and Health,383,Sulf383,2013-12-01,2014-03-01,Winter Seasonal,Winter 2013-14,204,204,UHF42,East New York,1.17,
77,Outdoor Air and Health,386,Ozon386,2009-06-01,2009-09-01,Summer Seasonal,Summer 2009,204,204,UHF42,East New York,26.28,
77,Outdoor Air and Health,386,Ozon386,2011-06-01,2011-09-01,Summer Seasonal,Summer 2011,204,204,UHF42,East New York,33.5,
77,Outdoor Air and Health,646,Air 646,2011-01-01,2011-12-31,year,2011,204,204,UHF42,East New York,1.4,
77,Outdoor Air and Health,647,Air 647,2011-01-01,2011-12-31,year,2011,204,204,UHF42,East New York,2.1,
77,Outdoor Air and Health,375,Nitr375,2015-01-01,2015-12-31,Annual Average,Annual Average 2015,204,204,UHF42,East New York,19.09,
77,Outdoor Air and Health,386,Ozon386,2015-06-01,2015-08-31,Summer Seasonal,Summer 2015,204,204,UHF42,East New York,32.58,
77,Outdoor Air and Health,657,PM2-657,2012-01-02,2014-12-31,other,2012-2014,204,204,UHF42,East New York,84.9497052,
77,Outdoor Air and Health,365,Fine365,2017-01-01,2017-12-31,Annual Average,Annual Average 2017,204,204,UHF42,East New York,7.52,
77,Outdoor Air and Health,375,Nitr375,2017-01-01,2017-12-31,Annual Average,Annual Average 2017,204,204,UHF42,East New York,18.31,
77,Outdoor Air and Health,365,Fine365,2018-01-01,2018-12-31,Annual Average,Annual Average 2018,204,204,UHF42,East New York,7.06,
77,Outdoor Air and Health,648,PM2-648,2015-01-01,2017-12-31,year,2015-2017,204,204,UHF42,East New York,118.4,
77,Outdoor Air and Health,375,Nitr375,2019-01-01,2019-12-31,Annual Average,Annual Average 2019,204,204,UHF42,East New York,15.81,
77,Outdoor Air and Health,375,Nitr375,2020-01-01,2020-12-31,Annual Average,Annual Average 2020,204,204,UHF42,East New York,15.74,
77,Outdoor Air and Health,641,Boil641,2013-01-01,2013-12-31,year,2013,204,204,UHF42,East New York,0,
77,Outdoor Air and Health,652,O3-A652,2005-01-01,2007-12-31,other,2005-2007,204,204,UHF42,East New York,3.5,
77,Outdoor Air and Health,653,O3-A653,2005-01-01,2007-12-31,other,2005-2007,204,204,UHF42,East New York,136.8,
77,Outdoor Air and Health,639,PM2-639,2009-01-01,2011-12-31,other,2009-2011,204,204,UHF42,East New York,45.9,
77,Outdoor Air and Health,653,O3-A653,2009-01-01,2011-12-31,other,2009-2011,204,204,UHF42,East New York,164,
77,Outdoor Air and Health,659,O3-A659,2009-01-01,2011-12-31,other,2009-2011,204,204,UHF42,East New York,95,
77,Outdoor Air and Health,655,O3-A655,2009-01-01,2011-12-31,other,2009-2011,204,204,UHF42,East New York,29.8,
77,Outdoor Air and Health,383,Sulf383,2012-12-01,2013-03-01,Winter Seasonal,Winter 2012-13,204,204,UHF42,East New York,1.01,
77,Outdoor Air and Health,375,Nitr375,2012-12-01,2013-12-01,Annual Average,Annual Average 2013,204,204,UHF42,East New York,20.19,
77,Outdoor Air and Health,365,Fine365,2008-12-01,2009-12-01,Annual Average,Annual Average 2009,204,204,UHF42,East New York,10.6,
77,Outdoor Air and Health,365,Fine365,2010-12-01,2011-12-01,Annual Average,Annual Average 2011,204,204,UHF42,East New York,10.09,
77,Outdoor Air and Health,642,Boil642,2015-01-01,2015-12-31,year,2015,204,204,UHF42,East New York,14.7,
77,Outdoor Air and Health,375,Nitr375,2013-12-01,2014-12-01,Annual Average,Annual Average 2014,204,204,UHF42,East New York,19.75,
77,Outdoor Air and Health,386,Ozon386,2012-06-01,2012-09-01,Summer Seasonal,Summer 2012,204,204,UHF42,East New York,33.97,
77,Outdoor Air and Health,386,Ozon386,2013-06-01,2013-09-01,Summer Seasonal,Summer 2013,204,204,UHF42,East New York,31.51,
77,Outdoor Air and Health,386,Ozon386,2014-06-01,2014-09-01,Summer Seasonal,Summer 2014,204,204,UHF42,East New York,31.97,
77,Outdoor Air and Health,645,Traf645,2016-01-01,2016-12-31,year,2016,204,204,UHF42,East New York,0.8,
77,Outdoor Air and Health,644,Traf644,2016-01-01,2016-12-31,year,2016,204,204,UHF42,East New York,18.5,
77,Outdoor Air and Health,383,Sulf383,2015-12-01,2016-02-29,Winter Seasonal,Winter 2015-16,204,204,UHF42,East New York,0.21,
77,Outdoor Air and Health,659,O3-A659,2012-01-02,2014-12-31,other,2012-2014,204,204,UHF42,East New York,115.2,
77,Outdoor Air and Health,655,O3-A655,2012-01-02,2014-12-31,other,2012-2014,204,204,UHF42,East New York,36.1,
77,Outdoor Air and Health,639,PM2-639,2015-01-01,2017-12-31,year,2015-2017,204,204,UHF42,East New York,37.1,
77,Outdoor Air and Health,653,O3-A653,2015-01-01,2017-12-31,year,2015-2017,204,204,UHF42,East New York,163.6,
77,Outdoor Air and Health,661,O3-A661,2015-01-01,2017-12-31,year,2015-2017,204,204,UHF42,East New York,5,
77,Outdoor Air and Health,365,Fine365,2019-01-01,2019-12-31,Annual Average,Annual Average 2019,204,204,UHF42,East New York,6.56,
77,Outdoor Air and Health,647,Air 647,2005-01-01,2005-12-31,year,2005,204,204,UHF42,East New York,2.8,
77,Outdoor Air and Health,650,PM2-650,2005-01-01,2007-12-31,other,2005-2007,204,204,UHF42,East New York,20.4,
77,Outdoor Air and Health,661,O3-A661,2005-01-01,2007-12-31,other,2005-2007,204,204,UHF42,East New York,12.1,
77,Outdoor Air and Health,657,PM2-657,2009-01-01,2011-12-31,other,2009-2011,204,204,UHF42,East New York,85,
77,Outdoor Air and Health,651,PM2-651,2009-01-01,2011-12-31,other,2009-2011,204,204,UHF42,East New York,22.4,
77,Outdoor Air and Health,650,PM2-650,2009-01-01,2011-12-31,other,2009-2011,204,204,UHF42,East New York,13.9,
77,Outdoor Air and Health,661,O3-A661,2009-01-01,2011-12-31,other,2009-2011,204,204,UHF42,East New York,11.5,
77,Outdoor Air and Health,383,Sulf383,2011-12-01,2012-03-01,Winter Seasonal,Winter 2011-12,204,204,UHF42,East New York,1.57,
77,Outdoor Air and Health,365,Fine365,2013-12-01,2014-12-01,Annual Average,Annual Average 2014,204,204,UHF42,East New York,9.04,
77,Outdoor Air and Health,365,Fine365,2015-01-01,2015-12-31,Annual Average,Annual Average 2015,204,204,UHF42,East New York,8.72,
77,Outdoor Air and Health,383,Sulf383,2014-12-01,2015-02-27,Winter Seasonal,Winter 2014-15,204,204,UHF42,East New York,0.47,
77,Outdoor Air and Health,648,PM2-648,2012-01-02,2014-12-31,other,2012-2014,204,204,UHF42,East New York,141.5831149,
77,Outdoor Air and Health,386,Ozon386,2017-06-01,2017-09-01,Summer Seasonal,Summer 2017,204,204,UHF42,East New York,30.9,
77,Outdoor Air and Health,375,Nitr375,2018-01-01,2018-12-31,Annual Average,Annual Average 2018,204,204,UHF42,East New York,17.56,
77,Outdoor Air and Health,386,Ozon386,2018-06-01,2018-09-01,Summer Seasonal,Summer 2018,204,204,UHF42,East New York,31.71,
77,Outdoor Air and Health,655,O3-A655,2015-01-01,2017-12-31,year,2015-2017,204,204,UHF42,East New York,34.4,
77,Outdoor Air and Health,386,Ozon386,2020-06-01,2020-08-31,Summer Seasonal,Summer 2020,204,204,UHF42,East New York,29.48,
77,Outdoor Air and Health,646,Air 646,2005-01-01,2005-12-31,year,2005,205,205,UHF42,Sunset Park,3.2,
77,Outdoor Air and Health,661,O3-A661,2005-01-01,2007-12-31,other,2005-2007,205,205,UHF42,Sunset Park,6.4,
77,Outdoor Air and Health,643,Traf643,2005-01-01,2005-12-31,year,2005,205,205,UHF42,Sunset Park,30.7,
77,Outdoor Air and Health,644,Traf644,2005-01-01,2005-12-31,year,2005,205,205,UHF42,Sunset Park,28.8,
77,Outdoor Air and Health,383,Sulf383,2010-12-01,2011-03-01,Winter Seasonal,Winter 2010-11,205,205,UHF42,Sunset Park,3.07,
77,Outdoor Air and Health,365,Fine365,2008-12-01,2009-12-01,Annual Average,Annual Average 2009,205,205,UHF42,Sunset Park,11.04,
77,Outdoor Air and Health,365,Fine365,2009-12-01,2010-12-01,Annual Average,Annual Average 2010,205,205,UHF42,Sunset Park,10.21,
77,Outdoor Air and Health,642,Boil642,2015-01-01,2015-12-31,year,2015,205,205,UHF42,Sunset Park,13.9,
77,Outdoor Air and Health,375,Nitr375,2013-12-01,2014-12-01,Annual Average,Annual Average 2014,205,205,UHF42,Sunset Park,20.23,
77,Outdoor Air and Health,386,Ozon386,2009-06-01,2009-09-01,Summer Seasonal,Summer 2009,205,205,UHF42,Sunset Park,24.63,
77,Outdoor Air and Health,386,Ozon386,2010-06-01,2010-09-01,Summer Seasonal,Summer 2010,205,205,UHF42,Sunset Park,32.71,
77,Outdoor Air and Health,386,Ozon386,2013-06-01,2013-09-01,Summer Seasonal,Summer 2013,205,205,UHF42,Sunset Park,29.67,
77,Outdoor Air and Health,646,Air 646,2011-01-01,2011-12-31,year,2011,205,205,UHF42,Sunset Park,1.3,
77,Outdoor Air and Health,647,Air 647,2011-01-01,2011-12-31,year,2011,205,205,UHF42,Sunset Park,2,
77,Outdoor Air and Health,643,Traf643,2016-01-01,2016-12-31,year,2016,205,205,UHF42,Sunset Park,26.1,
77,Outdoor Air and Health,365,Fine365,2015-01-01,2015-12-31,Annual Average,Annual Average 2015,205,205,UHF42,Sunset Park,9.45,
77,Outdoor Air and Health,639,PM2-639,2012-01-02,2014-12-31,other,2012-2014,205,205,UHF42,Sunset Park,30.85834309,
77,Outdoor Air and Health,386,Ozon386,2017-06-01,2017-09-01,Summer Seasonal,Summer 2017,205,205,UHF42,Sunset Park,29.26,
77,Outdoor Air and Health,375,Nitr375,2018-01-01,2018-12-31,Annual Average,Annual Average 2018,205,205,UHF42,Sunset Park,19.67,
77,Outdoor Air and Health,657,PM2-657,2015-01-01,2017-12-31,year,2015-2017,205,205,UHF42,Sunset Park,18.6,
77,Outdoor Air and Health,651,PM2-651,2015-01-01,2017-12-31,year,2015-2017,205,205,UHF42,Sunset Park,12.4,
77,Outdoor Air and Health,655,O3-A655,2015-01-01,2017-12-31,year,2015-2017,205,205,UHF42,Sunset Park,6.3,
77,Outdoor Air and Health,661,O3-A661,2015-01-01,2017-12-31,year,2015-2017,205,205,UHF42,Sunset Park,2.9,
77,Outdoor Air and Health,365,Fine365,2019-01-01,2019-12-31,Annual Average,Annual Average 2019,205,205,UHF42,Sunset Park,7.32,
77,Outdoor Air and Health,386,Ozon386,2020-06-01,2020-08-31,Summer Seasonal,Summer 2020,205,205,UHF42,Sunset Park,28.93,
77,Outdoor Air and Health,639,PM2-639,2005-01-01,2007-12-31,other,2005-2007,205,205,UHF42,Sunset Park,49.2,
77,Outdoor Air and Health,642,Boil642,2013-01-01,2013-12-31,year,2013,205,205,UHF42,Sunset Park,13.4,
77,Outdoor Air and Health,647,Air 647,2005-01-01,2005-12-31,year,2005,205,205,UHF42,Sunset Park,3.2,
77,Outdoor Air and Health,650,PM2-650,2005-01-01,2007-12-31,other,2005-2007,205,205,UHF42,Sunset Park,17.2,
77,Outdoor Air and Health,653,O3-A653,2005-01-01,2007-12-31,other,2005-2007,205,205,UHF42,Sunset Park,37.7,
77,Outdoor Air and Health,655,O3-A655,2005-01-01,2007-12-31,other,2005-2007,205,205,UHF42,Sunset Park,8.8,
77,Outdoor Air and Health,659,O3-A659,2005-01-01,2007-12-31,other,2005-2007,205,205,UHF42,Sunset Park,40.5,
77,Outdoor Air and Health,651,PM2-651,2009-01-01,2011-12-31,other,2009-2011,205,205,UHF42,Sunset Park,17.1,
77,Outdoor Air and Health,655,O3-A655,2009-01-01,2011-12-31,other,2009-2011,205,205,UHF42,Sunset Park,10.8,
77,Outdoor Air and Health,661,O3-A661,2009-01-01,2011-12-31,other,2009-2011,205,205,UHF42,Sunset Park,6.5,
77,Outdoor Air and Health,383,Sulf383,2008-12-01,2009-03-01,Winter Seasonal,Winter 2008-09,205,205,UHF42,Sunset Park,3.79,
77,Outdoor Air and Health,375,Nitr375,2008-12-01,2009-12-01,Annual Average,Annual Average 2009,205,205,UHF42,Sunset Park,25.26,
77,Outdoor Air and Health,375,Nitr375,2012-12-01,2013-12-01,Annual Average,Annual Average 2013,205,205,UHF42,Sunset Park,20.59,
77,Outdoor Air and Health,365,Fine365,2012-12-01,2013-12-01,Annual Average,Annual Average 2013,205,205,UHF42,Sunset Park,9.12,
77,Outdoor Air and Health,641,Boil641,2015-01-01,2015-12-31,year,2015,205,205,UHF42,Sunset Park,0.1,
77,Outdoor Air and Health,386,Ozon386,2012-06-01,2012-09-01,Summer Seasonal,Summer 2012,205,205,UHF42,Sunset Park,32.29,
77,Outdoor Air and Health,386,Ozon386,2014-06-01,2014-09-01,Summer Seasonal,Summer 2014,205,205,UHF42,Sunset Park,30.6,
77,Outdoor Air and Health,386,Ozon386,2015-06-01,2015-08-31,Summer Seasonal,Summer 2015,205,205,UHF42,Sunset Park,31.29,
77,Outdoor Air and Health,655,O3-A655,2012-01-02,2014-12-31,other,2012-2014,205,205,UHF42,Sunset Park,11.6,
77,Outdoor Air and Health,652,O3-A652,2012-01-02,2014-12-31,other,2012-2014,205,205,UHF42,Sunset Park,3.1,
77,Outdoor Air and Health,375,Nitr375,2017-01-01,2017-12-31,Annual Average,Annual Average 2017,205,205,UHF42,Sunset Park,18.87,
77,Outdoor Air and Health,653,O3-A653,2015-01-01,2017-12-31,year,2015-2017,205,205,UHF42,Sunset Park,47.4,
77,Outdoor Air and Health,652,O3-A652,2015-01-01,2017-12-31,year,2015-2017,205,205,UHF42,Sunset Park,3.1,
77,Outdoor Air and Health,375,Nitr375,2019-01-01,2019-12-31,Annual Average,Annual Average 2019,205,205,UHF42,Sunset Park,18.46,
77,Outdoor Air and Health,386,Ozon386,2019-06-01,2019-08-31,Summer Seasonal,Summer 2019,205,205,UHF42,Sunset Park,28.83,
77,Outdoor Air and Health,375,Nitr375,2020-01-01,2020-12-31,Annual Average,Annual Average 2020,205,205,UHF42,Sunset Park,16.77,
77,Outdoor Air and Health,640,Boil640,2013-01-01,2013-12-31,year,2013,205,205,UHF42,Sunset Park,0.1,
77,Outdoor Air and Health,641,Boil641,2013-01-01,2013-12-31,year,2013,205,205,UHF42,Sunset Park,0,
77,Outdoor Air and Health,652,O3-A652,2005-01-01,2007-12-31,other,2005-2007,205,205,UHF42,Sunset Park,3.8,
77,Outdoor Air and Health,652,O3-A652,2009-01-01,2011-12-31,other,2009-2011,205,205,UHF42,Sunset Park,4.1,
77,Outdoor Air and Health,383,Sulf383,2011-12-01,2012-03-01,Winter Seasonal,Winter 2011-12,205,205,UHF42,Sunset Park,1.49,
77,Outdoor Air and Health,375,Nitr375,2009-12-01,2010-12-01,Annual Average,Annual Average 2010,205,205,UHF42,Sunset Park,23.77,
77,Outdoor Air and Health,375,Nitr375,2010-12-01,2011-12-01,Annual Average,Annual Average 2011,205,205,UHF42,Sunset Park,23.86,
77,Outdoor Air and Health,640,Boil640,2015-01-01,2015-12-31,year,2015,205,205,UHF42,Sunset Park,0.5,
77,Outdoor Air and Health,383,Sulf383,2013-12-01,2014-03-01,Winter Seasonal,Winter 2013-14,205,205,UHF42,Sunset Park,1.05,
77,Outdoor Air and Health,375,Nitr375,2015-01-01,2015-12-31,Annual Average,Annual Average 2015,205,205,UHF42,Sunset Park,19.71,
77,Outdoor Air and Health,383,Sulf383,2014-12-01,2015-02-27,Winter Seasonal,Winter 2014-15,205,205,UHF42,Sunset Park,0.43,
77,Outdoor Air and Health,375,Nitr375,2015-12-31,2016-12-31,Annual Average,Annual Average 2016,205,205,UHF42,Sunset Park,19.32,
77,Outdoor Air and Health,653,O3-A653,2012-01-02,2014-12-31,other,2012-2014,205,205,UHF42,Sunset Park,49.9,
77,Outdoor Air and Health,661,O3-A661,2012-01-02,2014-12-31,other,2012-2014,205,205,UHF42,Sunset Park,5.2,
77,Outdoor Air and Health,651,PM2-651,2012-01-02,2014-12-31,other,2012-2014,205,205,UHF42,Sunset Park,11.74644053,
77,Outdoor Air and Health,648,PM2-648,2012-01-02,2014-12-31,other,2012-2014,205,205,UHF42,Sunset Park,45.54423585,
77,Outdoor Air and Health,365,Fine365,2018-01-01,2018-12-31,Annual Average,Annual Average 2018,205,205,UHF42,Sunset Park,7.72,
77,Outdoor Air and Health,639,PM2-639,2015-01-01,2017-12-31,year,2015-2017,205,205,UHF42,Sunset Park,28,
77,Outdoor Air and Health,650,PM2-650,2015-01-01,2017-12-31,year,2015-2017,205,205,UHF42,Sunset Park,7.4,
77,Outdoor Air and Health,365,Fine365,2020-01-01,2020-12-31,Annual Average,Annual Average 2020,205,205,UHF42,Sunset Park,6.47,
77,Outdoor Air and Health,648,PM2-648,2005-01-01,2007-12-31,other,2005-2007,205,205,UHF42,Sunset Park,47,
77,Outdoor Air and Health,651,PM2-651,2005-01-01,2007-12-31,other,2005-2007,205,205,UHF42,Sunset Park,24.3,
77,Outdoor Air and Health,657,PM2-657,2005-01-01,2007-12-31,other,2005-2007,205,205,UHF42,Sunset Park,47.2,
77,Outdoor Air and Health,657,PM2-657,2009-01-01,2011-12-31,other,2009-2011,205,205,UHF42,Sunset Park,35,
77,Outdoor Air and Health,648,PM2-648,2009-01-01,2011-12-31,other,2009-2011,205,205,UHF42,Sunset Park,51.3,
77,Outdoor Air and Health,650,PM2-650,2009-01-01,2011-12-31,other,2009-2011,205,205,UHF42,Sunset Park,12.5,
77,Outdoor Air and Health,639,PM2-639,2009-01-01,2011-12-31,other,2009-2011,205,205,UHF42,Sunset Park,38.7,
77,Outdoor Air and Health,653,O3-A653,2009-01-01,2011-12-31,other,2009-2011,205,205,UHF42,Sunset Park,59.5,
77,Outdoor Air and Health,659,O3-A659,2009-01-01,2011-12-31,other,2009-2011,205,205,UHF42,Sunset Park,39.1,
77,Outdoor Air and Health,645,Traf645,2005-01-01,2005-12-31,year,2005,205,205,UHF42,Sunset Park,1.8,
