start_date,time,geo_join_id,neighborhood,data_value,message
2002-01-01,2002,101,Kingsbridge - Riverdale,23.5,
2017-01-01,2017,101,Kingsbridge - Riverdale,18.6,
2005-01-01,2005,101,Kingsbridge - Riverdale,21.1,
2008-01-01,2008,101,Kingsbridge - Riverdale,20.2,
2002-01-01,2002,102,Northeast Bronx,21.3,
2005-01-01,2005,102,Northeast Bronx,20.3,
2017-01-01,2017,102,Northeast Bronx,14.4,
2008-01-01,2008,102,Northeast Bronx,23.1,
2005-01-01,2005,103,Fordham - Bronx Pk,25,
2017-01-01,2017,103,Fordham - Bronx Pk,23,
2002-01-01,2002,103,Fordham - Bronx Pk,31.1,
2008-01-01,2008,103,Fordham - Bronx Pk,29.4,
2017-01-01,2017,104,Pelham - Throgs Neck,15.4,
2008-01-01,2008,104,Pelham - Throgs Neck,22.1,
2002-01-01,2002,104,Pelham - Throgs Neck,20,
2005-01-01,2005,104,Pelham - Throgs Neck,17.5,
2008-01-01,2008,105,Crotona -Tremont,29.8,
2017-01-01,2017,105,Crotona -Tremont,28.5,
2005-01-01,2005,105,Crotona -Tremont,31.8,
2002-01-01,2002,105,Crotona -Tremont,37,
2005-01-01,2005,106,High Bridge - Morrisania,34.4,
2017-01-01,2017,106,High Bridge - Morrisania,22.5,
2002-01-01,2002,106,High Bridge - Morrisania,37.4,
2008-01-01,2008,106,High Bridge - Morrisania,38.2,
2002-01-01,2002,107,Hunts Point - Mott Haven,28,
2017-01-01,2017,107,Hunts Point - Mott Haven,24.6,
2008-01-01,2008,107,Hunts Point - Mott Haven,20.8,
2005-01-01,2005,107,Hunts Point - Mott Haven,21,
2008-01-01,2008,201,Greenpoint,19,
2002-01-01,2002,201,Greenpoint,5.7,
2017-01-01,2017,201,Greenpoint,13.6,
2005-01-01,2005,201,Greenpoint,16,
2008-01-01,2008,202,Downtown - Heights - Slope,22.3,
2002-01-01,2002,202,Downtown - Heights - Slope,18.2,
2005-01-01,2005,202,Downtown - Heights - Slope,20.1,
2017-01-01,2017,202,Downtown - Heights - Slope,15.9,
2017-01-01,2017,203,Bedford Stuyvesant - Crown Heights,23.6,
2002-01-01,2002,203,Bedford Stuyvesant - Crown Heights,23.8,
2005-01-01,2005,203,Bedford Stuyvesant - Crown Heights,27.3,
2008-01-01,2008,203,Bedford Stuyvesant - Crown Heights,23.8,
2005-01-01,2005,204,East New York,21.6,
2002-01-01,2002,204,East New York,17.3,
2008-01-01,2008,204,East New York,14.2,
2017-01-01,2017,204,East New York,18.3,
2002-01-01,2002,205,Sunset Park,17.4,
2008-01-01,2008,205,Sunset Park,10.4,
2005-01-01,2005,205,Sunset Park,18.2,
2017-01-01,2017,205,Sunset Park,10.2,
2002-01-01,2002,206,Borough Park,16.7,
2017-01-01,2017,206,Borough Park,10,
2005-01-01,2005,206,Borough Park,21.2,
2008-01-01,2008,206,Borough Park,16.4,
2008-01-01,2008,207,East Flatbush - Flatbush,25.5,
2005-01-01,2005,207,East Flatbush - Flatbush,25.5,
2002-01-01,2002,207,East Flatbush - Flatbush,23.2,
2017-01-01,2017,207,East Flatbush - Flatbush,16.4,
2008-01-01,2008,208,Canarsie - Flatlands,9.3,
2017-01-01,2017,208,Canarsie - Flatlands,9.8,
2005-01-01,2005,208,Canarsie - Flatlands,11.6,
2002-01-01,2002,208,Canarsie - Flatlands,12.9,
2002-01-01,2002,209,Bensonhurst - Bay Ridge,11.8,
2017-01-01,2017,209,Bensonhurst - Bay Ridge,8,
2005-01-01,2005,209,Bensonhurst - Bay Ridge,14.9,
2008-01-01,2008,209,Bensonhurst - Bay Ridge,13,
2002-01-01,2002,210,Coney Island - Sheepshead Bay,12.5,
2005-01-01,2005,210,Coney Island - Sheepshead Bay,10,
2008-01-01,2008,210,Coney Island - Sheepshead Bay,8.4,
