geo_join_id,neighborhood,data_value,message
404,Bayside - Little Neck,74,
203,Bedford Stuyvesant - Crown Heights,94,
209,Bensonhurst - Bay Ridge,80,
206,Borough Park,73,
208,Canarsie - Flatlands,76,
302,Central Harlem - Morningside Heights,99,
306,Chelsea - Clinton,94,
210,Coney Island - Sheepshead Bay,78,
105,Crotona -Tremont,99,
202,Downtown - Heights - Slope,94,
207,East Flatbush - Flatbush,62,
303,East Harlem,99,
204,East New York,84,
403,Flushing - Clearview,77,
103,Fordham - Bronx Pk,98,
406,Fresh Meadows,62,
307,Gramercy Park - Murray Hill,91,
201,Greenpoint,94,
308,Greenwich Village - SoHo,99,
106,High Bridge - Morrisania,98,
107,Hunts Point - Mott Haven,96,
408,Jamaica,74,
101,Kingsbridge - Riverdale,88,
401,Long Island City - Astoria,66,
310,Lower Manhattan,99,
102,Northeast Bronx,54,
104,Pelham - Throgs Neck,78,
501,Port Richmond,55,
405,Ridgewood - Forest Hills,71,
410,Rockaways,84,
504,South Beach - Tottenville,60,
409,Southeast Queens,40,
407,Southwest Queens,65,
502,Stapleton - St. George,73,
205,Sunset Park,87,
309,Union Square - Lower East Side,100,
305,Upper East Side,95,
304,Upper West Side,99,
301,Washington Heights,100,
402,West Queens,72,
211,Williamsburg - Bushwick,93,
503,Willowbrook,56,
