start_date,time,geo_join_id,neighborhood,data_value,message
2017-01-01,2017,101,Kingsbridge - Riverdale,75.5,Estimate is based on small numbers so should be interpreted with caution.
2017-01-01,2017,102,Northeast Bronx,67.3,Estimate is based on small numbers so should be interpreted with caution.
2017-01-01,2017,103,Fordham - Bronx Pk,76.3,Estimate is based on small numbers so should be interpreted with caution.
2017-01-01,2017,104,Pelham - Throgs Neck,68.6,Estimate is based on small numbers so should be interpreted with caution.
2017-01-01,2017,105,Crotona -Tremont,82.7,Estimate is based on small numbers so should be interpreted with caution.
2017-01-01,2017,106,High Bridge - Morrisania,78.1,
2017-01-01,2017,107,Hunts Point - Mott Haven,75.7,
2017-01-01,2017,201,Greenpoint,57.6,Estimate is based on small numbers so should be interpreted with caution.
2017-01-01,2017,202,Downtown - Heights - Slope,62.9,Estimate is based on small numbers so should be interpreted with caution.
2017-01-01,2017,203,Bedford Stuyvesant - Crown Heights,75.3,Estimate is based on small numbers so should be interpreted with caution.
2017-01-01,2017,204,East New York,72.1,
2017-01-01,2017,205,Sunset Park,64.1,
2017-01-01,2017,206,Borough Park,55.3,
2017-01-01,2017,207,East Flatbush - Flatbush,67.9,
2017-01-01,2017,208,Canarsie - Flatlands,62.8,
2017-01-01,2017,209,Bensonhurst - Bay Ridge,51.4,
2017-01-01,2017,210,Coney Island - Sheepshead Bay,54.6,
2017-01-01,2017,211,Williamsburg - Bushwick,70.5,
2017-01-01,2017,301,Washington Heights,72.6,
2017-01-01,2017,302,Central Harlem - Morningside Heights,68.6,
2017-01-01,2017,303,East Harlem,70.4,
2017-01-01,2017,304,Upper West Side,52.9,
2017-01-01,2017,305,Upper East Side,46.1,
2017-01-01,2017,306,Chelsea - Clinton,33.5,
2017-01-01,2017,307,Gramercy Park - Murray Hill,39.3,
2017-01-01,2017,308,Greenwich Village - SoHo,47.6,
2017-01-01,2017,309,Union Square - Lower East Side,65.9,
2017-01-01,2017,310,Lower Manhattan,49.1,
2017-01-01,2017,401,Long Island City - Astoria,57.4,Estimate is based on small numbers so should be interpreted with caution.
2017-01-01,2017,402,West Queens,60.8,Estimate is based on small numbers so should be interpreted with caution.
2017-01-01,2017,403,Flushing - Clearview,55.6,Estimate is based on small numbers so should be interpreted with caution.
2017-01-01,2017,404,Bayside - Little Neck,40.2,Estimate is based on small numbers so should be interpreted with caution.
2017-01-01,2017,405,Ridgewood - Forest Hills,37,Estimate is based on small numbers so should be interpreted with caution.
2017-01-01,2017,406,Fresh Meadows,49.7,Estimate is based on small numbers so should be interpreted with caution.
2017-01-01,2017,407,Southwest Queens,46.2,Estimate is based on small numbers so should be interpreted with caution.
2017-01-01,2017,408,Jamaica,66.1,Estimate is based on small numbers so should be interpreted with caution.
2017-01-01,2017,409,Southeast Queens,49.6,Estimate is based on small numbers so should be interpreted with caution.
2017-01-01,2017,410,Rockaways,71.5,
2017-01-01,2017,501,Port Richmond,46.9,Estimate is based on small numbers so should be interpreted with caution.
2017-01-01,2017,502,Stapleton - St. George,38,Estimate is based on small numbers so should be interpreted with caution.
2017-01-01,2017,503,Willowbrook,28.9,Estimate is based on small numbers so should be interpreted with caution.
2017-01-01,2017,504,South Beach - Tottenville,28.1,Estimate is based on small numbers so should be interpreted with caution.
