start_date,time,geo_join_id,neighborhood,data_value,message
2009-01-01,2009-13,101,Kingsbridge - Riverdale,21.9,
2011-01-01,2011-15,101,Kingsbridge - Riverdale,20.5,
2010-01-01,2010-14,101,Kingsbridge - Riverdale,20.91,
2012-01-01,2012-16,101,Kingsbridge - Riverdale,18.73,
2013-01-01,2013-17,101,Kingsbridge - Riverdale,15.3,
2011-01-01,2011-15,102,Northeast Bronx,21.42,
2012-01-01,2012-16,102,Northeast Bronx,24.64,
2013-01-01,2013-17,102,Northeast Bronx,24.3,
2009-01-01,2009-13,102,Northeast Bronx,24.41,
2010-01-01,2010-14,102,Northeast Bronx,22.31,
2013-01-01,2013-17,103,Fordham - Bronx Pk,43.5,
2011-01-01,2011-15,103,Fordham - Bronx Pk,43.33,
2010-01-01,2010-14,103,Fordham - Bronx Pk,43.06,
2009-01-01,2009-13,103,Fordham - Bronx Pk,42.31,
2012-01-01,2012-16,103,Fordham - Bronx Pk,44.28,
2009-01-01,2009-13,104,Pelham - Throgs Neck,33.88,
2010-01-01,2010-14,104,Pelham - Throgs Neck,34.25,
2011-01-01,2011-15,104,Pelham - Throgs Neck,33.51,
2013-01-01,2013-17,104,Pelham - Throgs Neck,33.2,
2012-01-01,2012-16,104,Pelham - Throgs Neck,33.39,
2009-01-01,2009-13,105,Crotona -Tremont,53.77,
2011-01-01,2011-15,105,Crotona -Tremont,53.67,
2010-01-01,2010-14,105,Crotona -Tremont,53.77,
2013-01-01,2013-17,105,Crotona -Tremont,50.07,
2012-01-01,2012-16,105,Crotona -Tremont,53.16,
2010-01-01,2010-14,106,High Bridge - Morrisania,47.97,
2009-01-01,2009-13,106,High Bridge - Morrisania,50.7,
2012-01-01,2012-16,106,High Bridge - Morrisania,47.53,
2011-01-01,2011-15,106,High Bridge - Morrisania,47.4,
2013-01-01,2013-17,106,High Bridge - Morrisania,48.1,
2009-01-01,2009-13,107,Hunts Point - Mott Haven,56.07,
2011-01-01,2011-15,107,Hunts Point - Mott Haven,54.53,
2010-01-01,2010-14,107,Hunts Point - Mott Haven,55.18,
2012-01-01,2012-16,107,Hunts Point - Mott Haven,53.09,
2013-01-01,2013-17,107,Hunts Point - Mott Haven,50.98,
2009-01-01,2009-13,201,Greenpoint,50.28,
2013-01-01,2013-17,201,Greenpoint,38.07,
2011-01-01,2011-15,201,Greenpoint,46.48,
2010-01-01,2010-14,201,Greenpoint,48.23,
2012-01-01,2012-16,201,Greenpoint,42.78,
2013-01-01,2013-17,202,Downtown - Heights - Slope,15.3,
2011-01-01,2011-15,202,Downtown - Heights - Slope,18.68,
2012-01-01,2012-16,202,Downtown - Heights - Slope,17.39,
2009-01-01,2009-13,202,Downtown - Heights - Slope,21.57,
2010-01-01,2010-14,202,Downtown - Heights - Slope,19.92,
2009-01-01,2009-13,203,Bedford Stuyvesant - Crown Heights,37.7,
2011-01-01,2011-15,203,Bedford Stuyvesant - Crown Heights,37.21,
2010-01-01,2010-14,203,Bedford Stuyvesant - Crown Heights,37.41,
2012-01-01,2012-16,203,Bedford Stuyvesant - Crown Heights,36.29,
2013-01-01,2013-17,203,Bedford Stuyvesant - Crown Heights,32.25,
2009-01-01,2009-13,204,East New York,48.94,
2010-01-01,2010-14,204,East New York,47.21,
2012-01-01,2012-16,204,East New York,40.6,
2011-01-01,2011-15,204,East New York,40.84,
2013-01-01,2013-17,204,East New York,39.45,
2009-01-01,2009-13,205,Sunset Park,42.41,
2011-01-01,2011-15,205,Sunset Park,45.41,
2010-01-01,2010-14,205,Sunset Park,44.03,
