start_date,time,geo_join_id,neighborhood,data_value,message
2008-01-01,2008,101,Kingsbridge - Riverdale,20.2,
2017-01-01,2017,101,Kingsbridge - Riverdale,16.9,
2002-01-01,2002,101,Kingsbridge - Riverdale,20.3,
2005-01-01,2005,101,Kingsbridge - Riverdale,20.6,
2002-01-01,2002,102,Northeast Bronx,16.4,
2005-01-01,2005,102,Northeast Bronx,14.9,
2008-01-01,2008,102,Northeast Bronx,14.2,
2017-01-01,2017,102,Northeast Bronx,15.2,Estimate is based on small numbers so should be interpreted with caution.
2008-01-01,2008,103,Fordham - Bronx Pk,24.1,
2005-01-01,2005,103,Fordham - Bronx Pk,20.9,
2017-01-01,2017,103,Fordham - Bronx Pk,23.6,
2002-01-01,2002,103,Fordham - Bronx Pk,23.1,
2017-01-01,2017,104,Pelham - Throgs Neck,14,Estimate is based on small numbers so should be interpreted with caution.
2005-01-01,2005,104,Pelham - Throgs Neck,13.3,
2008-01-01,2008,104,Pelham - Throgs Neck,15.1,
2002-01-01,2002,104,Pelham - Throgs Neck,15.3,
2005-01-01,2005,105,Crotona -Tremont,28.8,
2017-01-01,2017,105,Crotona -Tremont,29.5,
2002-01-01,2002,105,Crotona -Tremont,27.9,
2008-01-01,2008,105,Crotona -Tremont,24,
2005-01-01,2005,106,High Bridge - Morrisania,28.6,
2002-01-01,2002,106,High Bridge - Morrisania,29.4,
2008-01-01,2008,106,High Bridge - Morrisania,31.3,
2017-01-01,2017,106,High Bridge - Morrisania,20.5,
2002-01-01,2002,107,Hunts Point - Mott Haven,23.5,
2008-01-01,2008,107,Hunts Point - Mott Haven,20,
2017-01-01,2017,107,Hunts Point - Mott Haven,22.7,
2005-01-01,2005,107,Hunts Point - Mott Haven,15.8,
2008-01-01,2008,201,Greenpoint,15.2,
2002-01-01,2002,201,Greenpoint,4,
2017-01-01,2017,201,Greenpoint,12.7,
2005-01-01,2005,201,Greenpoint,11,
2008-01-01,2008,202,Downtown - Heights - Slope,17.3,
2002-01-01,2002,202,Downtown - Heights - Slope,21.2,
2005-01-01,2005,202,Downtown - Heights - Slope,16.1,
2017-01-01,2017,202,Downtown - Heights - Slope,11.7,
2008-01-01,2008,203,Bedford Stuyvesant - Crown Heights,27,
2017-01-01,2017,203,Bedford Stuyvesant - Crown Heights,25.7,
2005-01-01,2005,203,Bedford Stuyvesant - Crown Heights,24.4,
2002-01-01,2002,203,Bedford Stuyvesant - Crown Heights,26.7,
2005-01-01,2005,204,East New York,16.4,
2008-01-01,2008,204,East New York,16.7,
2017-01-01,2017,204,East New York,21.8,
2002-01-01,2002,204,East New York,16.2,
2008-01-01,2008,205,Sunset Park,10.5,
2005-01-01,2005,205,Sunset Park,11.7,
2017-01-01,2017,205,Sunset Park,10,
2002-01-01,2002,205,Sunset Park,16.3,
2017-01-01,2017,206,Borough Park,9.9,Estimate is based on small numbers so should be interpreted with caution.
2005-01-01,2005,206,Borough Park,17.4,
2008-01-01,2008,206,Borough Park,13.4,
2002-01-01,2002,206,Borough Park,15.6,
2005-01-01,2005,207,East Flatbush - Flatbush,25,
2008-01-01,2008,207,East Flatbush - Flatbush,21.1,
2002-01-01,2002,207,East Flatbush - Flatbush,19.5,
2017-01-01,2017,207,East Flatbush - Flatbush,16.4,Estimate is based on small numbers so should be interpreted with caution.
2002-01-01,2002,208,Canarsie - Flatlands,6.8,
2008-01-01,2008,208,Canarsie - Flatlands,7.3,
2005-01-01,2005,208,Canarsie - Flatlands,10,
2017-01-01,2017,208,Canarsie - Flatlands,10.3,Estimate is based on small numbers so should be interpreted with caution.
2005-01-01,2005,209,Bensonhurst - Bay Ridge,10.7,
2008-01-01,2008,209,Bensonhurst - Bay Ridge,8.8,
2017-01-01,2017,209,Bensonhurst - Bay Ridge,6.5,
2002-01-01,2002,209,Bensonhurst - Bay Ridge,8.4,
2002-01-01,2002,210,Coney Island - Sheepshead Bay,6.3,
2017-01-01,2017,210,Coney Island - Sheepshead Bay,5.9,Estimate is based on small numbers so should be interpreted with caution.
2005-01-01,2005,210,Coney Island - Sheepshead Bay,9.2,
2008-01-01,2008,210,Coney Island - Sheepshead Bay,5.2,
2002-01-01,2002,211,Williamsburg - Bushwick,19,
2017-01-01,2017,211,Williamsburg - Bushwick,18.3,
2008-01-01,2008,211,Williamsburg - Bushwick,22.7,
2005-01-01,2005,211,Williamsburg - Bushwick,17.9,
2002-01-01,2002,301,Washington Heights,22.1,
2017-01-01,2017,301,Washington Heights,16.9,
2005-01-01,2005,301,Washington Heights,31.8,
2008-01-01,2008,301,Washington Heights,25.1,
2002-01-01,2002,302,Central Harlem - Morningside Heights,28.4,
2005-01-01,2005,302,Central Harlem - Morningside Heights,20.4,
2008-01-01,2008,302,Central Harlem - Morningside Heights,16.4,
2017-01-01,2017,302,Central Harlem - Morningside Heights,18.9,
2005-01-01,2005,303,East Harlem,22.3,
2008-01-01,2008,303,East Harlem,21.1,
2017-01-01,2017,303,East Harlem,20.2,
2002-01-01,2002,303,East Harlem,18,
2005-01-01,2005,304,Upper West Side,16.8,
2008-01-01,2008,304,Upper West Side,11,
2017-01-01,2017,304,Upper West Side,14.1,
2002-01-01,2002,304,Upper West Side,15.1,
2002-01-01,2002,305,Upper East Side,11.8,
2005-01-01,2005,305,Upper East Side,8.1,
2008-01-01,2008,305,Upper East Side,9.2,
2017-01-01,2017,305,Upper East Side,6.1,
2005-01-01,2005,306,Chelsea - Clinton,11.3,
2017-01-01,2017,306,Chelsea - Clinton,5.5,
2002-01-01,2002,306,Chelsea - Clinton,14.9,
2008-01-01,2008,306,Chelsea - Clinton,12.5,
2017-01-01,2017,307,Gramercy Park - Murray Hill,3.3,Estimate is based on small numbers so should be interpreted with caution.
2005-01-01,2005,307,Gramercy Park - Murray Hill,9.4,
2002-01-01,2002,307,Gramercy Park - Murray Hill,9.9,
2008-01-01,2008,307,Gramercy Park - Murray Hill,5.4,
2005-01-01,2005,308,Greenwich Village - SoHo,20,
2017-01-01,2017,308,Greenwich Village - SoHo,10.1,
2002-01-01,2002,308,Greenwich Village - SoHo,17.4,
2008-01-01,2008,308,Greenwich Village - SoHo,10.9,
2005-01-01,2005,309,Union Square - Lower East Side,20.5,
2017-01-01,2017,309,Union Square - Lower East Side,17,Estimate is based on small numbers so should be interpreted with caution.
2002-01-01,2002,309,Union Square - Lower East Side,23.1,
2008-01-01,2008,309,Union Square - Lower East Side,20.6,
2008-01-01,2008,310,Lower Manhattan,12.1,
2017-01-01,2017,310,Lower Manhattan,10.7,
2002-01-01,2002,310,Lower Manhattan,18.2,
2005-01-01,2005,310,Lower Manhattan,20.3,
2017-01-01,2017,401,Long Island City - Astoria,12,
2002-01-01,2002,401,Long Island City - Astoria,10.3,
2005-01-01,2005,401,Long Island City - Astoria,9.6,
2008-01-01,2008,401,Long Island City - Astoria,16.6,
2002-01-01,2002,402,West Queens,10.2,
2017-01-01,2017,402,West Queens,8.6,Estimate is based on small numbers so should be interpreted with caution.
2005-01-01,2005,402,West Queens,9.7,
2008-01-01,2008,402,West Queens,11.5,
2005-01-01,2005,403,Flushing - Clearview,6.7,
2008-01-01,2008,403,Flushing - Clearview,8.6,
2017-01-01,2017,403,Flushing - Clearview,5.8,Estimate is based on small numbers so should be interpreted with caution.
2002-01-01,2002,403,Flushing - Clearview,5.5,
2005-01-01,2005,404,Bayside - Little Neck,3.8,
2008-01-01,2008,404,Bayside - Little Neck,6.3,
2002-01-01,2002,404,Bayside - Little Neck,4.7,
2017-01-01,2017,404,Bayside - Little Neck,4.4,Estimate is based on small numbers so should be interpreted with caution.
2005-01-01,2005,405,Ridgewood - Forest Hills,8.6,
2017-01-01,2017,405,Ridgewood - Forest Hills,4.2,Estimate is based on small numbers so should be interpreted with caution.
2002-01-01,2002,405,Ridgewood - Forest Hills,7.4,
2008-01-01,2008,405,Ridgewood - Forest Hills,6.2,
2002-01-01,2002,406,Fresh Meadows,2.7,
