start_date,time,geo_join_id,neighborhood,data_value,message
2011-01-01,2011-15,101,Kingsbridge - Riverdale,6.7,
2007-01-01,2007-11,101,Kingsbridge - Riverdale,6.11,
2010-01-01,2010-14,101,Kingsbridge - Riverdale,6.22,
2012-01-01,2012-16,101,Kingsbridge - Riverdale,6.84,
2008-01-01,2008-12,101,Kingsbridge - Riverdale,6.18,
2013-01-01,2013-17,101,Kingsbridge - Riverdale,6.78,
2014-01-01,2014-18,101,Kingsbridge - Riverdale,6.97,
2015-01-01,2015-19,101,Kingsbridge - Riverdale,6.89,
2009-01-01,2009-13,101,Kingsbridge - Riverdale,5.93,
2009-01-01,2009-13,102,Northeast Bronx,6.48,
2010-01-01,2010-14,102,Northeast Bronx,6.34,
2012-01-01,2012-16,102,Northeast Bronx,7.68,
2014-01-01,2014-18,102,Northeast Bronx,8.39,
2007-01-01,2007-11,102,Northeast Bronx,6.5,
2008-01-01,2008-12,102,Northeast Bronx,6.18,
2011-01-01,2011-15,102,Northeast Bronx,7.25,
2013-01-01,2013-17,102,Northeast Bronx,7.81,
2015-01-01,2015-19,102,Northeast Bronx,7.81,
2010-01-01,2010-14,103,Fordham - Bronx Pk,15.23,
2012-01-01,2012-16,103,Fordham - Bronx Pk,16.18,
2013-01-01,2013-17,103,Fordham - Bronx Pk,16.84,
2014-01-01,2014-18,103,Fordham - Bronx Pk,16.91,
2015-01-01,2015-19,103,Fordham - Bronx Pk,17.11,
2007-01-01,2007-11,103,Fordham - Bronx Pk,13.67,
2008-01-01,2008-12,103,Fordham - Bronx Pk,13.7,
2009-01-01,2009-13,103,Fordham - Bronx Pk,14.83,
2011-01-01,2011-15,103,Fordham - Bronx Pk,15.7,
2010-01-01,2010-14,104,Pelham - Throgs Neck,8.64,
2015-01-01,2015-19,104,Pelham - Throgs Neck,9.62,
2009-01-01,2009-13,104,Pelham - Throgs Neck,8.82,
2011-01-01,2011-15,104,Pelham - Throgs Neck,9.19,
2012-01-01,2012-16,104,Pelham - Throgs Neck,9.18,
2014-01-01,2014-18,104,Pelham - Throgs Neck,9.41,
2013-01-01,2013-17,104,Pelham - Throgs Neck,9.36,
2007-01-01,2007-11,104,Pelham - Throgs Neck,8.64,
2008-01-01,2008-12,104,Pelham - Throgs Neck,8.9,
2012-01-01,2012-16,105,Crotona -Tremont,15.54,
2013-01-01,2013-17,105,Crotona -Tremont,15.31,
2011-01-01,2011-15,105,Crotona -Tremont,15.34,
2014-01-01,2014-18,105,Crotona -Tremont,15.39,
2007-01-01,2007-11,105,Crotona -Tremont,14.6,
2009-01-01,2009-13,105,Crotona -Tremont,14.89,
2010-01-01,2010-14,105,Crotona -Tremont,15.22,
2015-01-01,2015-19,105,Crotona -Tremont,15.54,
2008-01-01,2008-12,105,Crotona -Tremont,15.26,
2009-01-01,2009-13,106,High Bridge - Morrisania,15.93,
2010-01-01,2010-14,106,High Bridge - Morrisania,16.18,
2013-01-01,2013-17,106,High Bridge - Morrisania,15.38,
2015-01-01,2015-19,106,High Bridge - Morrisania,15.09,
2014-01-01,2014-18,106,High Bridge - Morrisania,14.63,
2007-01-01,2007-11,106,High Bridge - Morrisania,15.31,
2011-01-01,2011-15,106,High Bridge - Morrisania,15.93,
2012-01-01,2012-16,106,High Bridge - Morrisania,15.5,
2008-01-01,2008-12,106,High Bridge - Morrisania,15.26,
2014-01-01,2014-18,107,Hunts Point - Mott Haven,12.39,
2007-01-01,2007-11,107,Hunts Point - Mott Haven,12.2,
2011-01-01,2011-15,107,Hunts Point - Mott Haven,12.48,
2012-01-01,2012-16,107,Hunts Point - Mott Haven,12.52,
2008-01-01,2008-12,107,Hunts Point - Mott Haven,11.96,
2009-01-01,2009-13,107,Hunts Point - Mott Haven,12.71,
2010-01-01,2010-14,107,Hunts Point - Mott Haven,12.76,
2013-01-01,2013-17,107,Hunts Point - Mott Haven,12.48,
2015-01-01,2015-19,107,Hunts Point - Mott Haven,12.51,
2015-01-01,2015-19,201,Greenpoint,8.37,
2011-01-01,2011-15,201,Greenpoint,8.42,
2007-01-01,2007-11,201,Greenpoint,14.13,
2008-01-01,2008-12,201,Greenpoint,13.56,
2009-01-01,2009-13,201,Greenpoint,10.71,
2010-01-01,2010-14,201,Greenpoint,8.58,
2012-01-01,2012-16,201,Greenpoint,8.48,
2013-01-01,2013-17,201,Greenpoint,8.23,
2014-01-01,2014-18,201,Greenpoint,8.51,
2012-01-01,2012-16,202,Downtown - Heights - Slope,5.99,
2015-01-01,2015-19,202,Downtown - Heights - Slope,6.4,
2009-01-01,2009-13,202,Downtown - Heights - Slope,4.96,
2011-01-01,2011-15,202,Downtown - Heights - Slope,5.56,
2010-01-01,2010-14,202,Downtown - Heights - Slope,5.17,
2014-01-01,2014-18,202,Downtown - Heights - Slope,6.19,
2007-01-01,2007-11,202,Downtown - Heights - Slope,4.17,
2008-01-01,2008-12,202,Downtown - Heights - Slope,4.62,
2013-01-01,2013-17,202,Downtown - Heights - Slope,6.08,
2007-01-01,2007-11,203,Bedford Stuyvesant - Crown Heights,6.51,
2009-01-01,2009-13,203,Bedford Stuyvesant - Crown Heights,6.73,
2012-01-01,2012-16,203,Bedford Stuyvesant - Crown Heights,6.98,
2008-01-01,2008-12,203,Bedford Stuyvesant - Crown Heights,6.66,
2011-01-01,2011-15,203,Bedford Stuyvesant - Crown Heights,7.36,
2014-01-01,2014-18,203,Bedford Stuyvesant - Crown Heights,6.22,
2010-01-01,2010-14,203,Bedford Stuyvesant - Crown Heights,7.16,
2013-01-01,2013-17,203,Bedford Stuyvesant - Crown Heights,6.59,
2015-01-01,2015-19,203,Bedford Stuyvesant - Crown Heights,6.06,
2010-01-01,2010-14,204,East New York,14.77,
2013-01-01,2013-17,204,East New York,13.85,
2014-01-01,2014-18,204,East New York,14.08,
2007-01-01,2007-11,204,East New York,13.62,
2009-01-01,2009-13,204,East New York,14.9,
2011-01-01,2011-15,204,East New York,14.6,
2012-01-01,2012-16,204,East New York,13.77,
2008-01-01,2008-12,204,East New York,15.32,
2015-01-01,2015-19,204,East New York,14.55,
2011-01-01,2011-15,205,Sunset Park,22.12,
2012-01-01,2012-16,205,Sunset Park,22.31,
2014-01-01,2014-18,205,Sunset Park,22.02,
2007-01-01,2007-11,205,Sunset Park,21.94,
2008-01-01,2008-12,205,Sunset Park,21.53,
2009-01-01,2009-13,205,Sunset Park,22.14,
2010-01-01,2010-14,205,Sunset Park,22.84,
2013-01-01,2013-17,205,Sunset Park,22.64,
2015-01-01,2015-19,205,Sunset Park,21.84,
2011-01-01,2011-15,206,Borough Park,17.01,
2010-01-01,2010-14,206,Borough Park,16.61,
2012-01-01,2012-16,206,Borough Park,17.11,
2014-01-01,2014-18,206,Borough Park,17.63,
2015-01-01,2015-19,206,Borough Park,17.95,
2009-01-01,2009-13,206,Borough Park,16.25,
2013-01-01,2013-17,206,Borough Park,17.16,
2008-01-01,2008-12,206,Borough Park,15.94,
2007-01-01,2007-11,206,Borough Park,16.3,
2010-01-01,2010-14,207,East Flatbush - Flatbush,10.62,
2007-01-01,2007-11,207,East Flatbush - Flatbush,11.01,
2009-01-01,2009-13,207,East Flatbush - Flatbush,11.03,
2011-01-01,2011-15,207,East Flatbush - Flatbush,10.54,
2014-01-01,2014-18,207,East Flatbush - Flatbush,9.77,
2015-01-01,2015-19,207,East Flatbush - Flatbush,9.64,
2012-01-01,2012-16,207,East Flatbush - Flatbush,10.78,
2013-01-01,2013-17,207,East Flatbush - Flatbush,10.13,
2008-01-01,2008-12,207,East Flatbush - Flatbush,11.32,
2009-01-01,2009-13,208,Canarsie - Flatlands,8.7,
2011-01-01,2011-15,208,Canarsie - Flatlands,8.74,
2012-01-01,2012-16,208,Canarsie - Flatlands,8.16,
2015-01-01,2015-19,208,Canarsie - Flatlands,6.77,
2007-01-01,2007-11,208,Canarsie - Flatlands,6.98,
2014-01-01,2014-18,208,Canarsie - Flatlands,6.73,
2010-01-01,2010-14,208,Canarsie - Flatlands,8.73,
2013-01-01,2013-17,208,Canarsie - Flatlands,6.44,
2008-01-01,2008-12,208,Canarsie - Flatlands,8.8,
2011-01-01,2011-15,209,Bensonhurst - Bay Ridge,10.31,
2009-01-01,2009-13,209,Bensonhurst - Bay Ridge,8.02,
2010-01-01,2010-14,209,Bensonhurst - Bay Ridge,9.73,
2015-01-01,2015-19,209,Bensonhurst - Bay Ridge,10,
2008-01-01,2008-12,209,Bensonhurst - Bay Ridge,7.11,
2012-01-01,2012-16,209,Bensonhurst - Bay Ridge,10.45,
2013-01-01,2013-17,209,Bensonhurst - Bay Ridge,10.5,
2014-01-01,2014-18,209,Bensonhurst - Bay Ridge,10.64,
2007-01-01,2007-11,209,Bensonhurst - Bay Ridge,6.46,
2009-01-01,2009-13,210,Coney Island - Sheepshead Bay,7.01,
2008-01-01,2008-12,210,Coney Island - Sheepshead Bay,6.87,
2011-01-01,2011-15,210,Coney Island - Sheepshead Bay,8.64,
2013-01-01,2013-17,210,Coney Island - Sheepshead Bay,9.87,
2010-01-01,2010-14,210,Coney Island - Sheepshead Bay,7.74,
