start_date,time,geo_join_id,neighborhood,data_value,message
2012-01-01,2012-16,101,Kingsbridge - Riverdale,33.3,
2009-01-01,2009-13,101,Kingsbridge - Riverdale,33.29,
2013-01-01,2013-17,101,Kingsbridge - Riverdale,33.72,
2008-01-01,2008-12,101,Kingsbridge - Riverdale,35.19,
2010-01-01,2010-14,101,Kingsbridge - Riverdale,34.09,
2015-01-01,2015-19,101,Kingsbridge - Riverdale,34.89,
2007-01-01,2007-11,101,Kingsbridge - Riverdale,33.68,
2011-01-01,2011-15,101,Kingsbridge - Riverdale,32.19,
2014-01-01,2014-18,101,Kingsbridge - Riverdale,33.83,
2012-01-01,2012-16,102,Northeast Bronx,26.63,
2007-01-01,2007-11,102,Northeast Bronx,26.13,
2010-01-01,2010-14,102,Northeast Bronx,26.16,
2014-01-01,2014-18,102,Northeast Bronx,27.42,
2009-01-01,2009-13,102,Northeast Bronx,27.31,
2008-01-01,2008-12,102,Northeast Bronx,27.47,
2011-01-01,2011-15,102,Northeast Bronx,27.05,
2013-01-01,2013-17,102,Northeast Bronx,26.99,
2015-01-01,2015-19,102,Northeast Bronx,27.22,
2014-01-01,2014-18,103,Fordham - Bronx Pk,31.29,
2015-01-01,2015-19,103,Fordham - Bronx Pk,33.5,
2008-01-01,2008-12,103,Fordham - Bronx Pk,32.35,
2012-01-01,2012-16,103,Fordham - Bronx Pk,31.47,
2013-01-01,2013-17,103,Fordham - Bronx Pk,31.11,
2007-01-01,2007-11,103,Fordham - Bronx Pk,33.75,
2011-01-01,2011-15,103,Fordham - Bronx Pk,29.46,
2010-01-01,2010-14,103,Fordham - Bronx Pk,31.14,
2009-01-01,2009-13,103,Fordham - Bronx Pk,32.56,
2008-01-01,2008-12,104,Pelham - Throgs Neck,30,
2009-01-01,2009-13,104,Pelham - Throgs Neck,29.12,
2011-01-01,2011-15,104,Pelham - Throgs Neck,30.23,
2014-01-01,2014-18,104,Pelham - Throgs Neck,31.27,
2007-01-01,2007-11,104,Pelham - Throgs Neck,29.64,
2012-01-01,2012-16,104,Pelham - Throgs Neck,31.12,
2010-01-01,2010-14,104,Pelham - Throgs Neck,29.56,
2013-01-01,2013-17,104,Pelham - Throgs Neck,30.84,
2015-01-01,2015-19,104,Pelham - Throgs Neck,31.04,
2010-01-01,2010-14,105,Crotona -Tremont,34.93,
2013-01-01,2013-17,105,Crotona -Tremont,33.83,
2012-01-01,2012-16,105,Crotona -Tremont,34.2,
2015-01-01,2015-19,105,Crotona -Tremont,34.4,
2008-01-01,2008-12,105,Crotona -Tremont,37.59,
2007-01-01,2007-11,105,Crotona -Tremont,37,
2011-01-01,2011-15,105,Crotona -Tremont,33.41,
2009-01-01,2009-13,105,Crotona -Tremont,33.75,
2014-01-01,2014-18,105,Crotona -Tremont,34.77,
2009-01-01,2009-13,106,High Bridge - Morrisania,35.94,
2013-01-01,2013-17,106,High Bridge - Morrisania,39.54,
2007-01-01,2007-11,106,High Bridge - Morrisania,37.32,
2010-01-01,2010-14,106,High Bridge - Morrisania,37.68,
2008-01-01,2008-12,106,High Bridge - Morrisania,37.71,
2012-01-01,2012-16,106,High Bridge - Morrisania,40.97,
2014-01-01,2014-18,106,High Bridge - Morrisania,39.43,
2011-01-01,2011-15,106,High Bridge - Morrisania,39.44,
2015-01-01,2015-19,106,High Bridge - Morrisania,40.08,
2011-01-01,2011-15,107,Hunts Point - Mott Haven,39.63,
2007-01-01,2007-11,107,Hunts Point - Mott Haven,42.84,
