start_date,time,geo_join_id,neighborhood,data_value,message
2009-01-01,2009-13,101,Kingsbridge - Riverdale,15.63,
2010-01-01,2010-14,101,Kingsbridge - Riverdale,16.07,
2012-01-01,2012-16,101,Kingsbridge - Riverdale,16.26,
2011-01-01,2011-15,101,Kingsbridge - Riverdale,15.91,
2013-01-01,2013-17,101,Kingsbridge - Riverdale,15.19,
2014-01-01,2014-18,101,Kingsbridge - Riverdale,15.69,
2015-01-01,2015-19,101,Kingsbridge - Riverdale,15.08,
2008-01-01,2008-12,101,Kingsbridge - Riverdale,15.1,
2007-01-01,2007-11,101,Kingsbridge - Riverdale,14.08,
2010-01-01,2010-14,102,Northeast Bronx,15.38,
2009-01-01,2009-13,102,Northeast Bronx,15.42,
2011-01-01,2011-15,102,Northeast Bronx,15.31,
2015-01-01,2015-19,102,Northeast Bronx,15.29,
2008-01-01,2008-12,102,Northeast Bronx,15.44,
2007-01-01,2007-11,102,Northeast Bronx,14.48,
2012-01-01,2012-16,102,Northeast Bronx,15.53,
2013-01-01,2013-17,102,Northeast Bronx,14.87,
2014-01-01,2014-18,102,Northeast Bronx,15.57,
2015-01-01,2015-19,103,Fordham - Bronx Pk,29.36,
2008-01-01,2008-12,103,Fordham - Bronx Pk,31.29,
2011-01-01,2011-15,103,Fordham - Bronx Pk,33.1,
2012-01-01,2012-16,103,Fordham - Bronx Pk,32.71,
2007-01-01,2007-11,103,Fordham - Bronx Pk,31.55,
2010-01-01,2010-14,103,Fordham - Bronx Pk,32.91,
2009-01-01,2009-13,103,Fordham - Bronx Pk,31.81,
2013-01-01,2013-17,103,Fordham - Bronx Pk,32.56,
2014-01-01,2014-18,103,Fordham - Bronx Pk,31.43,
2010-01-01,2010-14,104,Pelham - Throgs Neck,23.21,
2009-01-01,2009-13,104,Pelham - Throgs Neck,23.1,
2012-01-01,2012-16,104,Pelham - Throgs Neck,23.47,
2011-01-01,2011-15,104,Pelham - Throgs Neck,23.24,
2013-01-01,2013-17,104,Pelham - Throgs Neck,22.84,
2014-01-01,2014-18,104,Pelham - Throgs Neck,22.12,
2015-01-01,2015-19,104,Pelham - Throgs Neck,21.61,
2008-01-01,2008-12,104,Pelham - Throgs Neck,21.8,
2007-01-01,2007-11,104,Pelham - Throgs Neck,21.19,
2013-01-01,2013-17,105,Crotona -Tremont,39.31,
2015-01-01,2015-19,105,Crotona -Tremont,36.96,
2008-01-01,2008-12,105,Crotona -Tremont,39.35,
2010-01-01,2010-14,105,Crotona -Tremont,41.04,
2011-01-01,2011-15,105,Crotona -Tremont,41.58,
2012-01-01,2012-16,105,Crotona -Tremont,41.42,
2014-01-01,2014-18,105,Crotona -Tremont,38.61,
2007-01-01,2007-11,105,Crotona -Tremont,37.6,
2009-01-01,2009-13,105,Crotona -Tremont,40.76,
2009-01-01,2009-13,106,High Bridge - Morrisania,38.54,
2011-01-01,2011-15,106,High Bridge - Morrisania,40.17,
2012-01-01,2012-16,106,High Bridge - Morrisania,39.28,
2015-01-01,2015-19,106,High Bridge - Morrisania,36.6,
2010-01-01,2010-14,106,High Bridge - Morrisania,39.74,
2014-01-01,2014-18,106,High Bridge - Morrisania,37.48,
2007-01-01,2007-11,106,High Bridge - Morrisania,37.75,
2013-01-01,2013-17,106,High Bridge - Morrisania,38.67,
2008-01-01,2008-12,106,High Bridge - Morrisania,38.3,
2010-01-01,2010-14,107,Hunts Point - Mott Haven,43.05,
2008-01-01,2008-12,107,Hunts Point - Mott Haven,43.09,
2013-01-01,2013-17,107,Hunts Point - Mott Haven,41.37,
2009-01-01,2009-13,107,Hunts Point - Mott Haven,41.69,
2011-01-01,2011-15,107,Hunts Point - Mott Haven,43.09,
2012-01-01,2012-16,107,Hunts Point - Mott Haven,42.21,
2014-01-01,2014-18,107,Hunts Point - Mott Haven,39.73,
2015-01-01,2015-19,107,Hunts Point - Mott Haven,38.65,
2007-01-01,2007-11,107,Hunts Point - Mott Haven,41.24,
2012-01-01,2012-16,201,Greenpoint,24.55,
2009-01-01,2009-13,201,Greenpoint,28.03,
2011-01-01,2011-15,201,Greenpoint,25.82,
2015-01-01,2015-19,201,Greenpoint,21.25,
2010-01-01,2010-14,201,Greenpoint,26.5,
2013-01-01,2013-17,201,Greenpoint,22.79,
2014-01-01,2014-18,201,Greenpoint,22.11,
2008-01-01,2008-12,201,Greenpoint,28.54,
2007-01-01,2007-11,201,Greenpoint,27.47,
2010-01-01,2010-14,202,Downtown - Heights - Slope,16.38,
2011-01-01,2011-15,202,Downtown - Heights - Slope,16.24,
2015-01-01,2015-19,202,Downtown - Heights - Slope,14.14,
2008-01-01,2008-12,202,Downtown - Heights - Slope,16.32,
2007-01-01,2007-11,202,Downtown - Heights - Slope,15.96,
2013-01-01,2013-17,202,Downtown - Heights - Slope,15.02,
2014-01-01,2014-18,202,Downtown - Heights - Slope,14.83,
2009-01-01,2009-13,202,Downtown - Heights - Slope,16.93,
2012-01-01,2012-16,202,Downtown - Heights - Slope,15.9,
2014-01-01,2014-18,203,Bedford Stuyvesant - Crown Heights,24.7,
2012-01-01,2012-16,203,Bedford Stuyvesant - Crown Heights,26.45,
2008-01-01,2008-12,203,Bedford Stuyvesant - Crown Heights,27.07,
2007-01-01,2007-11,203,Bedford Stuyvesant - Crown Heights,27.27,
2010-01-01,2010-14,203,Bedford Stuyvesant - Crown Heights,27.16,
2009-01-01,2009-13,203,Bedford Stuyvesant - Crown Heights,27.57,
2011-01-01,2011-15,203,Bedford Stuyvesant - Crown Heights,27.25,
2013-01-01,2013-17,203,Bedford Stuyvesant - Crown Heights,25.92,
2015-01-01,2015-19,203,Bedford Stuyvesant - Crown Heights,23.6,
2014-01-01,2014-18,204,East New York,27.27,
2008-01-01,2008-12,204,East New York,32.76,
2010-01-01,2010-14,204,East New York,33.38,
2011-01-01,2011-15,204,East New York,31.06,
2012-01-01,2012-16,204,East New York,29.82,
2007-01-01,2007-11,204,East New York,31.66,
2009-01-01,2009-13,204,East New York,33.17,
2013-01-01,2013-17,204,East New York,28.56,
2015-01-01,2015-19,204,East New York,27.01,
2010-01-01,2010-14,205,Sunset Park,31.12,
2009-01-01,2009-13,205,Sunset Park,30.25,
2008-01-01,2008-12,205,Sunset Park,28.42,
2015-01-01,2015-19,205,Sunset Park,25.78,
2011-01-01,2011-15,205,Sunset Park,31.97,
2012-01-01,2012-16,205,Sunset Park,32.37,
2014-01-01,2014-18,205,Sunset Park,27.75,
2007-01-01,2007-11,205,Sunset Park,26.77,
2013-01-01,2013-17,205,Sunset Park,29.97,
2009-01-01,2009-13,206,Borough Park,25.73,
2014-01-01,2014-18,206,Borough Park,25.61,
2015-01-01,2015-19,206,Borough Park,23.94,
2008-01-01,2008-12,206,Borough Park,25.17,
2010-01-01,2010-14,206,Borough Park,26.92,
2013-01-01,2013-17,206,Borough Park,26.71,
2012-01-01,2012-16,206,Borough Park,27.25,
2007-01-01,2007-11,206,Borough Park,24.21,
