start_date,time,geo_join_id,neighborhood,data_value,message
2003-01-01,2003,101,Kingsbridge - Riverdale,72.3,
2005-01-01,2005,101,Kingsbridge - Riverdale,75.9,
2014-01-01,2014,101,Kingsbridge - Riverdale,78.5,Estimate is based on small numbers so should be interpreted with caution.
2015-01-01,2015,101,Kingsbridge - Riverdale,82.4,
2004-01-01,2004,101,Kingsbridge - Riverdale,70.3,
2017-01-01,2017,101,Kingsbridge - Riverdale,76.9,
2008-01-01,2008,101,Kingsbridge - Riverdale,75.6,
2009-01-01,2009,101,Kingsbridge - Riverdale,68.7,
2012-01-01,2012,101,Kingsbridge - Riverdale,77.6,
2010-01-01,2010,101,Kingsbridge - Riverdale,70.3,
2011-01-01,2011,101,Kingsbridge - Riverdale,77,
2013-01-01,2013,101,Kingsbridge - Riverdale,80.8,
2016-01-01,2016,101,Kingsbridge - Riverdale,73.2,Estimate is based on small numbers so should be interpreted with caution.
2004-01-01,2004,102,Northeast Bronx,70.8,
2013-01-01,2013,102,Northeast Bronx,76.9,
2017-01-01,2017,102,Northeast Bronx,63,
2009-01-01,2009,102,Northeast Bronx,78.3,
2010-01-01,2010,102,Northeast Bronx,71.3,
2012-01-01,2012,102,Northeast Bronx,79.8,
2003-01-01,2003,102,Northeast Bronx,65.1,
2008-01-01,2008,102,Northeast Bronx,70.4,
2015-01-01,2015,102,Northeast Bronx,71.9,
2016-01-01,2016,102,Northeast Bronx,64.2,
2005-01-01,2005,102,Northeast Bronx,67.9,
2011-01-01,2011,102,Northeast Bronx,76.8,
2014-01-01,2014,102,Northeast Bronx,77.2,Estimate is based on small numbers so should be interpreted with caution.
2003-01-01,2003,103,Fordham - Bronx Pk,59.3,
2004-01-01,2004,103,Fordham - Bronx Pk,64.5,
2014-01-01,2014,103,Fordham - Bronx Pk,70.8,
2015-01-01,2015,103,Fordham - Bronx Pk,73.9,
2016-01-01,2016,103,Fordham - Bronx Pk,74.1,
2005-01-01,2005,103,Fordham - Bronx Pk,69.5,
2008-01-01,2008,103,Fordham - Bronx Pk,70.3,
2009-01-01,2009,103,Fordham - Bronx Pk,64.5,
2010-01-01,2010,103,Fordham - Bronx Pk,72.9,
2011-01-01,2011,103,Fordham - Bronx Pk,76.1,
2012-01-01,2012,103,Fordham - Bronx Pk,83.1,
2013-01-01,2013,103,Fordham - Bronx Pk,72.2,
2017-01-01,2017,103,Fordham - Bronx Pk,70.9,
2003-01-01,2003,104,Pelham - Throgs Neck,60.6,
2004-01-01,2004,104,Pelham - Throgs Neck,71.2,
2009-01-01,2009,104,Pelham - Throgs Neck,75.9,
2014-01-01,2014,104,Pelham - Throgs Neck,82.9,
2005-01-01,2005,104,Pelham - Throgs Neck,71.2,
2011-01-01,2011,104,Pelham - Throgs Neck,73,
2015-01-01,2015,104,Pelham - Throgs Neck,74,
2016-01-01,2016,104,Pelham - Throgs Neck,72.6,
2017-01-01,2017,104,Pelham - Throgs Neck,73.8,
2008-01-01,2008,104,Pelham - Throgs Neck,70.1,
2012-01-01,2012,104,Pelham - Throgs Neck,74,
2010-01-01,2010,104,Pelham - Throgs Neck,76.5,
2013-01-01,2013,104,Pelham - Throgs Neck,68,
2012-01-01,2012,105,Crotona -Tremont,72.8,
2016-01-01,2016,105,Crotona -Tremont,64.6,
2004-01-01,2004,105,Crotona -Tremont,60.9,
2005-01-01,2005,105,Crotona -Tremont,61.5,
2017-01-01,2017,105,Crotona -Tremont,73.8,
2003-01-01,2003,105,Crotona -Tremont,57.7,
2008-01-01,2008,105,Crotona -Tremont,67.2,
2009-01-01,2009,105,Crotona -Tremont,65.5,
2013-01-01,2013,105,Crotona -Tremont,66.8,
2014-01-01,2014,105,Crotona -Tremont,72.8,
2015-01-01,2015,105,Crotona -Tremont,70.2,
2010-01-01,2010,105,Crotona -Tremont,69.9,
2011-01-01,2011,105,Crotona -Tremont,76.1,
2004-01-01,2004,106,High Bridge - Morrisania,60.9,
2012-01-01,2012,106,High Bridge - Morrisania,72.8,
2003-01-01,2003,106,High Bridge - Morrisania,57.7,
2009-01-01,2009,106,High Bridge - Morrisania,65.5,
2011-01-01,2011,106,High Bridge - Morrisania,76.1,
2015-01-01,2015,106,High Bridge - Morrisania,72.1,
2008-01-01,2008,106,High Bridge - Morrisania,67.2,
2010-01-01,2010,106,High Bridge - Morrisania,69.9,
2013-01-01,2013,106,High Bridge - Morrisania,66.8,
2005-01-01,2005,106,High Bridge - Morrisania,61.5,
2014-01-01,2014,106,High Bridge - Morrisania,72.8,
2016-01-01,2016,106,High Bridge - Morrisania,55.7,Estimate is based on small numbers so should be interpreted with caution.
2017-01-01,2017,106,High Bridge - Morrisania,64.6,
2004-01-01,2004,107,Hunts Point - Mott Haven,60.9,
2005-01-01,2005,107,Hunts Point - Mott Haven,61.5,
2011-01-01,2011,107,Hunts Point - Mott Haven,76.1,
2012-01-01,2012,107,Hunts Point - Mott Haven,72.8,
2013-01-01,2013,107,Hunts Point - Mott Haven,66.8,
2014-01-01,2014,107,Hunts Point - Mott Haven,72.8,
2010-01-01,2010,107,Hunts Point - Mott Haven,69.9,
2003-01-01,2003,107,Hunts Point - Mott Haven,57.7,
2008-01-01,2008,107,Hunts Point - Mott Haven,67.2,
2009-01-01,2009,107,Hunts Point - Mott Haven,65.5,
2015-01-01,2015,107,Hunts Point - Mott Haven,70.8,
