start_date,time,geo_join_id,neighborhood,data_value,message
2005-01-01,2005-2007,101,Kingsbridge - Riverdale,117.7,
2012-01-02,2012-2014,101,Kingsbridge - Riverdale,69.36355194,
2009-01-01,2009-2011,101,Kingsbridge - Riverdale,77.6,
2015-01-01,2015-2017,101,Kingsbridge - Riverdale,63,
2009-01-01,2009-2011,102,Northeast Bronx,57,
2015-01-01,2015-2017,102,Northeast Bronx,47.3,
2012-01-02,2012-2014,102,Northeast Bronx,47.87341656,
2005-01-01,2005-2007,102,Northeast Bronx,77.3,
2005-01-01,2005-2007,103,Fordham - Bronx Pk,67.3,
2015-01-01,2015-2017,103,Fordham - Bronx Pk,41.4,
2009-01-01,2009-2011,103,Fordham - Bronx Pk,49.6,
2012-01-02,2012-2014,103,Fordham - Bronx Pk,43.53766932,
2012-01-02,2012-2014,104,Pelham - Throgs Neck,45.39894534,
2015-01-01,2015-2017,104,Pelham - Throgs Neck,42.8,
2005-01-01,2005-2007,104,Pelham - Throgs Neck,73.6,
2009-01-01,2009-2011,104,Pelham - Throgs Neck,54.5,
2009-01-01,2009-2011,105,Crotona -Tremont,47.4,
2015-01-01,2015-2017,105,Crotona -Tremont,38.4,
2012-01-02,2012-2014,105,Crotona -Tremont,42.57725079,
2005-01-01,2005-2007,105,Crotona -Tremont,65.8,
2015-01-01,2015-2017,106,High Bridge - Morrisania,43,
2012-01-02,2012-2014,106,High Bridge - Morrisania,47.64482041,
2005-01-01,2005-2007,106,High Bridge - Morrisania,84.8,
2009-01-01,2009-2011,106,High Bridge - Morrisania,55.8,
2005-01-01,2005-2007,107,Hunts Point - Mott Haven,71,
2009-01-01,2009-2011,107,Hunts Point - Mott Haven,58.8,
2012-01-02,2012-2014,107,Hunts Point - Mott Haven,46.50870591,
2015-01-01,2015-2017,107,Hunts Point - Mott Haven,45.4,
2009-01-01,2009-2011,201,Greenpoint,45.6,
2012-01-02,2012-2014,201,Greenpoint,37.07752305,
2005-01-01,2005-2007,201,Greenpoint,64,
2015-01-01,2015-2017,201,Greenpoint,29.9,
2005-01-01,2005-2007,202,Downtown - Heights - Slope,58.9,
2012-01-02,2012-2014,202,Downtown - Heights - Slope,36.04139157,
2015-01-01,2015-2017,202,Downtown - Heights - Slope,26.5,
2009-01-01,2009-2011,202,Downtown - Heights - Slope,40.5,
2015-01-01,2015-2017,203,Bedford Stuyvesant - Crown Heights,41.8,
2012-01-02,2012-2014,203,Bedford Stuyvesant - Crown Heights,45.49882227,
2005-01-01,2005-2007,203,Bedford Stuyvesant - Crown Heights,80,
2009-01-01,2009-2011,203,Bedford Stuyvesant - Crown Heights,55.9,
2012-01-02,2012-2014,204,East New York,38.56752214,
2005-01-01,2005-2007,204,East New York,64.1,
2009-01-01,2009-2011,204,East New York,45.9,
2015-01-01,2015-2017,204,East New York,37.1,
2012-01-02,2012-2014,205,Sunset Park,30.85834309,
2005-01-01,2005-2007,205,Sunset Park,49.2,
2015-01-01,2015-2017,205,Sunset Park,28,
2009-01-01,2009-2011,205,Sunset Park,38.7,
2009-01-01,2009-2011,206,Borough Park,50.3,
2012-01-02,2012-2014,206,Borough Park,42.14091277,
2005-01-01,2005-2007,206,Borough Park,68.2,
2015-01-01,2015-2017,206,Borough Park,39.2,
2005-01-01,2005-2007,207,East Flatbush - Flatbush,54.9,
2009-01-01,2009-2011,207,East Flatbush - Flatbush,43.2,
2012-01-02,2012-2014,207,East Flatbush - Flatbush,37.27554943,
2015-01-01,2015-2017,207,East Flatbush - Flatbush,36.2,
2005-01-01,2005-2007,208,Canarsie - Flatlands,61.1,
2009-01-01,2009-2011,208,Canarsie - Flatlands,49.7,
2015-01-01,2015-2017,208,Canarsie - Flatlands,40,
2012-01-02,2012-2014,208,Canarsie - Flatlands,39.48902356,
2009-01-01,2009-2011,209,Bensonhurst - Bay Ridge,53.6,
2012-01-02,2012-2014,209,Bensonhurst - Bay Ridge,41.31706476,
2015-01-01,2015-2017,209,Bensonhurst - Bay Ridge,40.5,
2005-01-01,2005-2007,209,Bensonhurst - Bay Ridge,73.4,
2005-01-01,2005-2007,210,Coney Island - Sheepshead Bay,83.3,
2009-01-01,2009-2011,210,Coney Island - Sheepshead Bay,63.4,
2012-01-02,2012-2014,210,Coney Island - Sheepshead Bay,49.62764422,
2015-01-01,2015-2017,210,Coney Island - Sheepshead Bay,53.1,
2012-01-02,2012-2014,211,Williamsburg - Bushwick,41.08996868,
2015-01-01,2015-2017,211,Williamsburg - Bushwick,34.7,
2009-01-01,2009-2011,211,Williamsburg - Bushwick,50,
2005-01-01,2005-2007,211,Williamsburg - Bushwick,72.2,
2015-01-01,2015-2017,301,Washington Heights,33.2,
2005-01-01,2005-2007,301,Washington Heights,60.5,
