start_date,time,geo_join_id,neighborhood,data_value,message
2010-12-31,2010-2011,101,Kingsbridge - Riverdale,64.5,
2011-12-31,2011-2012,101,Kingsbridge - Riverdale,75.4,
2012-12-31,2012-2013,101,Kingsbridge - Riverdale,73.3,
2013-01-01,2013-2014,101,Kingsbridge - Riverdale,71.9,
2011-12-31,2011-2012,102,Northeast Bronx,83,
2013-01-01,2013-2014,102,Northeast Bronx,92.7,
2010-12-31,2010-2011,102,Northeast Bronx,69.2,
2012-12-31,2012-2013,102,Northeast Bronx,89.1,
2012-12-31,2012-2013,103,Fordham - Bronx Pk,91,
2010-12-31,2010-2011,103,Fordham - Bronx Pk,75.5,
2011-12-31,2011-2012,103,Fordham - Bronx Pk,86.5,
2013-01-01,2013-2014,103,Fordham - Bronx Pk,94.4,
2012-12-31,2012-2013,104,Pelham - Throgs Neck,93.6,
2010-12-31,2010-2011,104,Pelham - Throgs Neck,73.3,
2011-12-31,2011-2012,104,Pelham - Throgs Neck,88.1,
2013-01-01,2013-2014,104,Pelham - Throgs Neck,98.4,
2013-01-01,2013-2014,105,Crotona -Tremont,106.5,
2010-12-31,2010-2011,105,Crotona -Tremont,77.1,
2012-12-31,2012-2013,105,Crotona -Tremont,99.2,
2011-12-31,2011-2012,105,Crotona -Tremont,92.5,
2013-01-01,2013-2014,106,High Bridge - Morrisania,105.2,
2010-12-31,2010-2011,106,High Bridge - Morrisania,71.4,
2011-12-31,2011-2012,106,High Bridge - Morrisania,89.5,
2012-12-31,2012-2013,106,High Bridge - Morrisania,99.1,
2011-12-31,2011-2012,107,Hunts Point - Mott Haven,112.3,
2010-12-31,2010-2011,107,Hunts Point - Mott Haven,93,
2012-12-31,2012-2013,107,Hunts Point - Mott Haven,123.4,
2013-01-01,2013-2014,107,Hunts Point - Mott Haven,131.9,
2011-12-31,2011-2012,201,Greenpoint,36.5,
2010-12-31,2010-2011,201,Greenpoint,31.7,
2012-12-31,2012-2013,201,Greenpoint,39.2,
2013-01-01,2013-2014,201,Greenpoint,38.4,
2013-01-01,2013-2014,202,Downtown - Heights - Slope,63.9,
2010-12-31,2010-2011,202,Downtown - Heights - Slope,49.3,
2011-12-31,2011-2012,202,Downtown - Heights - Slope,59.2,
2012-12-31,2012-2013,202,Downtown - Heights - Slope,63.9,
2012-12-31,2012-2013,203,Bedford Stuyvesant - Crown Heights,99,
2011-12-31,2011-2012,203,Bedford Stuyvesant - Crown Heights,92.1,
2010-12-31,2010-2011,203,Bedford Stuyvesant - Crown Heights,79.7,
2013-01-01,2013-2014,203,Bedford Stuyvesant - Crown Heights,103.6,
2010-12-31,2010-2011,204,East New York,69.8,
2012-12-31,2012-2013,204,East New York,81.8,
2013-01-01,2013-2014,204,East New York,84.2,
2011-12-31,2011-2012,204,East New York,79.5,
2012-12-31,2012-2013,205,Sunset Park,40.3,
2013-01-01,2013-2014,205,Sunset Park,40.7,
2011-12-31,2011-2012,205,Sunset Park,38,
2010-12-31,2010-2011,205,Sunset Park,26.9,
2011-12-31,2011-2012,206,Borough Park,21.5,
2013-01-01,2013-2014,206,Borough Park,22.4,
2010-12-31,2010-2011,206,Borough Park,17.7,
2012-12-31,2012-2013,206,Borough Park,22,
2011-12-31,2011-2012,207,East Flatbush - Flatbush,59.2,
2012-12-31,2012-2013,207,East Flatbush - Flatbush,61.4,
2010-12-31,2010-2011,207,East Flatbush - Flatbush,51.3,
2013-01-01,2013-2014,207,East Flatbush - Flatbush,66.2,
2013-01-01,2013-2014,208,Canarsie - Flatlands,68.3,
2011-12-31,2011-2012,208,Canarsie - Flatlands,62,
2010-12-31,2010-2011,208,Canarsie - Flatlands,53,
2012-12-31,2012-2013,208,Canarsie - Flatlands,65.8,
2010-12-31,2010-2011,209,Bensonhurst - Bay Ridge,30.9,
2011-12-31,2011-2012,209,Bensonhurst - Bay Ridge,37.9,
2012-12-31,2012-2013,209,Bensonhurst - Bay Ridge,39.6,
2013-01-01,2013-2014,209,Bensonhurst - Bay Ridge,39.1,
2011-12-31,2011-2012,210,Coney Island - Sheepshead Bay,36.4,
2012-12-31,2012-2013,210,Coney Island - Sheepshead Bay,36.7,
2010-12-31,2010-2011,210,Coney Island - Sheepshead Bay,32.2,
2013-01-01,2013-2014,210,Coney Island - Sheepshead Bay,36.1,
2010-12-31,2010-2011,211,Williamsburg - Bushwick,74.4,
2011-12-31,2011-2012,211,Williamsburg - Bushwick,85.2,
2012-12-31,2012-2013,211,Williamsburg - Bushwick,86.4,
2013-01-01,2013-2014,211,Williamsburg - Bushwick,86.3,
2010-12-31,2010-2011,301,Washington Heights,62.4,
2011-12-31,2011-2012,301,Washington Heights,79.5,
2013-01-01,2013-2014,301,Washington Heights,84.3,
2012-12-31,2012-2013,301,Washington Heights,82.7,
2011-12-31,2011-2012,302,Central Harlem - Morningside Heights,80.3,
2012-12-31,2012-2013,302,Central Harlem - Morningside Heights,83.7,
2010-12-31,2010-2011,302,Central Harlem - Morningside Heights,68.8,
2013-01-01,2013-2014,302,Central Harlem - Morningside Heights,91.2,
2010-12-31,2010-2011,303,East Harlem,73.5,
2011-12-31,2011-2012,303,East Harlem,90.2,
2012-12-31,2012-2013,303,East Harlem,98.7,
2013-01-01,2013-2014,303,East Harlem,102,
2010-12-31,2010-2011,304,Upper West Side,34.7,
2013-01-01,2013-2014,304,Upper West Side,47.6,
2012-12-31,2012-2013,304,Upper West Side,45.2,
2011-12-31,2011-2012,304,Upper West Side,40.7,
2010-12-31,2010-2011,305,Upper East Side,23.3,
2012-12-31,2012-2013,305,Upper East Side,28.4,
2013-01-01,2013-2014,305,Upper East Side,29.7,
2011-12-31,2011-2012,305,Upper East Side,27.6,
2012-12-31,2012-2013,306,Chelsea - Clinton,53.2,
2010-12-31,2010-2011,306,Chelsea - Clinton,41.4,
2011-12-31,2011-2012,306,Chelsea - Clinton,50.5,
2013-01-01,2013-2014,306,Chelsea - Clinton,58,
2012-12-31,2012-2013,307,Gramercy Park - Murray Hill,36.4,
2011-12-31,2011-2012,307,Gramercy Park - Murray Hill,30.2,
2010-12-31,2010-2011,307,Gramercy Park - Murray Hill,27.2,
2013-01-01,2013-2014,307,Gramercy Park - Murray Hill,41.7,
2010-12-31,2010-2011,308,Greenwich Village - SoHo,31.4,
2013-01-01,2013-2014,308,Greenwich Village - SoHo,42.3,
2011-12-31,2011-2012,308,Greenwich Village - SoHo,34.9,
2012-12-31,2012-2013,308,Greenwich Village - SoHo,36.9,
2013-01-01,2013-2014,309,Union Square - Lower East Side,77.5,
2011-12-31,2011-2012,309,Union Square - Lower East Side,72.2,
2010-12-31,2010-2011,309,Union Square - Lower East Side,60.5,
2012-12-31,2012-2013,309,Union Square - Lower East Side,76.2,
2010-12-31,2010-2011,310,Lower Manhattan,40.1,
2013-01-01,2013-2014,310,Lower Manhattan,63.8,
2011-12-31,2011-2012,310,Lower Manhattan,53.3,
2012-12-31,2012-2013,310,Lower Manhattan,61.2,
2010-12-31,2010-2011,401,Long Island City - Astoria,58.5,
2013-01-01,2013-2014,401,Long Island City - Astoria,78.2,
2011-12-31,2011-2012,401,Long Island City - Astoria,70,
2012-12-31,2012-2013,401,Long Island City - Astoria,77.2,
2012-12-31,2012-2013,402,West Queens,72.4,
2013-01-01,2013-2014,402,West Queens,77.3,
2011-12-31,2011-2012,402,West Queens,67.9,
2010-12-31,2010-2011,402,West Queens,54.6,
2010-12-31,2010-2011,403,Flushing - Clearview,50.9,
2012-12-31,2012-2013,403,Flushing - Clearview,65.8,
2013-01-01,2013-2014,403,Flushing - Clearview,65.6,
2011-12-31,2011-2012,403,Flushing - Clearview,61.9,
2010-12-31,2010-2011,404,Bayside - Little Neck,50.8,
2011-12-31,2011-2012,404,Bayside - Little Neck,57.1,
2012-12-31,2012-2013,404,Bayside - Little Neck,58.4,
2013-01-01,2013-2014,404,Bayside - Little Neck,59.4,
2010-12-31,2010-2011,405,Ridgewood - Forest Hills,53.5,
2013-01-01,2013-2014,405,Ridgewood - Forest Hills,72.4,
2011-12-31,2011-2012,405,Ridgewood - Forest Hills,67.6,
2012-12-31,2012-2013,405,Ridgewood - Forest Hills,70.5,
2013-01-01,2013-2014,406,Fresh Meadows,55.7,
2011-12-31,2011-2012,406,Fresh Meadows,54.7,
2010-12-31,2010-2011,406,Fresh Meadows,46.1,
2012-12-31,2012-2013,406,Fresh Meadows,57.1,
2012-12-31,2012-2013,407,Southwest Queens,74.3,
2010-12-31,2010-2011,407,Southwest Queens,57.6,
2011-12-31,2011-2012,407,Southwest Queens,70.8,
2013-01-01,2013-2014,407,Southwest Queens,75.4,
2011-12-31,2011-2012,408,Jamaica,73.7,
2012-12-31,2012-2013,408,Jamaica,77.1,
2010-12-31,2010-2011,408,Jamaica,61.9,
2013-01-01,2013-2014,408,Jamaica,82,
2010-12-31,2010-2011,409,Southeast Queens,60.7,
2012-12-31,2012-2013,409,Southeast Queens,71,
2013-01-01,2013-2014,409,Southeast Queens,70.9,
2011-12-31,2011-2012,409,Southeast Queens,68.4,
