start_date,time,geo_join_id,neighborhood,data_value,message
2014-01-01,2014,101,Kingsbridge - Riverdale,3.5,
2014-01-01,2014,102,Northeast Bronx,6.9,
2014-01-01,2014,103,Fordham - Bronx Pk,7.1,
2014-01-01,2014,104,Pelham - Throgs Neck,4.9,
2014-01-01,2014,105,Crotona -Tremont,8.6,
2014-01-01,2014,106,High Bridge - Morrisania,9.7,
2014-01-01,2014,107,Hunts Point - Mott Haven,6.8,
2014-01-01,2014,201,Greenpoint,9.3,
2014-01-01,2014,202,Downtown - Heights - Slope,8.8,
2014-01-01,2014,203,Bedford Stuyvesant - Crown Heights,10.5,
2014-01-01,2014,204,East New York,8.2,
2014-01-01,2014,205,Sunset Park,6.1,
2014-01-01,2014,206,Borough Park,9.5,
2014-01-01,2014,207,East Flatbush - Flatbush,8.1,
2014-01-01,2014,208,Canarsie - Flatlands,4.6,
2014-01-01,2014,209,Bensonhurst - Bay Ridge,7.4,
2014-01-01,2014,210,Coney Island - Sheepshead Bay,7.4,
2014-01-01,2014,211,Williamsburg - Bushwick,10.8,
2014-01-01,2014,301,Washington Heights,8.9,
2014-01-01,2014,302,Central Harlem - Morningside Heights,11,
2014-01-01,2014,303,East Harlem,7,
2014-01-01,2014,304,Upper West Side,10.1,
2014-01-01,2014,305,Upper East Side,10.7,
2014-01-01,2014,306,Chelsea - Clinton,11.1,
2014-01-01,2014,307,Gramercy Park - Murray Hill,11,
2014-01-01,2014,308,Greenwich Village - SoHo,11.3,
2014-01-01,2014,309,Union Square - Lower East Side,9.6,
2014-01-01,2014,310,Lower Manhattan,10,
2014-01-01,2014,401,Long Island City - Astoria,9.1,
2014-01-01,2014,402,West Queens,7.8,
2014-01-01,2014,403,Flushing - Clearview,6.8,
2014-01-01,2014,404,Bayside - Little Neck,6.2,
2014-01-01,2014,405,Ridgewood - Forest Hills,6.6,
2014-01-01,2014,406,Fresh Meadows,6,
2014-01-01,2014,407,Southwest Queens,8,
2014-01-01,2014,408,Jamaica,7.7,
2014-01-01,2014,409,Southeast Queens,7.6,
2014-01-01,2014,410,Rockaways,3.7,
2014-01-01,2014,501,Port Richmond,4.5,
2014-01-01,2014,502,Stapleton - St. George,4.1,
2014-01-01,2014,503,Willowbrook,2.7,
2014-01-01,2014,504,South Beach - Tottenville,3.5,
